Habit,Taxa1,Taxa2,C1,C2,C3,C4,pC1,pC2,pC3,pC4,sig
Aquatic,Fowlea_tytleri,Xenochrophis_trianguligerus_2,0.019449109,0.074059418,0.005660658,6.55E-04,0.564356436,0.564356436,0.584158416,0.574257426,FALSE
Aquatic,Fowlea_tytleri,Xenochrophis_vittatus,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Helophis_schoutedeni,Liodytes_alleni,0.176535302,1.367525498,0.081309385,0.00320621,0.158415842,0.059405941,0.168316832,0.148514851,FALSE
Aquatic,Helophis_schoutedeni,Liodytes_rigida,0.010650357,0.051535154,0.003188208,1.21E-04,0.534653465,0.544554455,0.564356436,0.564356436,FALSE
Aquatic,Helophis_schoutedeni,Natrix_tessellata_3,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Helophis_schoutedeni,Nerodia_clarkii,0.066608308,0.393782764,0.02172662,9.23E-04,0.504950495,0.445544554,0.534653465,0.504950495,FALSE
Aquatic,Helophis_schoutedeni,Nerodia_cyclopion,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Helophis_schoutedeni,Nerodia_erythrogaster,0.184275378,1.094331819,0.060810744,0.002565698,0.168316832,0.148514851,0.287128713,0.207920792,FALSE
Aquatic,Helophis_schoutedeni,Nerodia_fasciata,0.053255697,0.288902545,0.015957561,6.77E-04,0.485148515,0.455445545,0.534653465,0.514851485,FALSE
Aquatic,Helophis_schoutedeni,Nerodia_paucimaculata,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Helophis_schoutedeni,Nerodia_rhombifer,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Helophis_schoutedeni,Nerodia_sipedon,0.082502494,0.391969791,0.02148094,9.19E-04,0.316831683,0.336633663,0.465346535,0.396039604,FALSE
Aquatic,Helophis_schoutedeni,Nerodia_taxispilota,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Helophis_schoutedeni,Paratapinophis_praemaxillaris,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Helophis_schoutedeni,Regina_grahami,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Helophis_schoutedeni,Regina_septemvittata,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Helophis_schoutedeni,Thamnophis_couchii,0.058818038,0.44772779,0.021049276,0.001049713,0.396039604,0.326732673,0.425742574,0.386138614,FALSE
Aquatic,Helophis_schoutedeni,Thamnophis_rufipunctatus,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Helophis_schoutedeni,Thamnophis_sumichrasti,0.016823001,0.100085327,0.005569669,2.35E-04,0.693069307,0.693069307,0.693069307,0.693069307,FALSE
Aquatic,Helophis_schoutedeni,Thamnophis_validus,0.025456571,0.129251723,0.00776383,3.03E-04,0.554455446,0.534653465,0.564356436,0.554455446,FALSE
Aquatic,Helophis_schoutedeni,Trimerodytes_aequifasciata,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Helophis_schoutedeni,Trimerodytes_annularis,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Helophis_schoutedeni,Trimerodytes_percarinata,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Helophis_schoutedeni,Xenochrophis_cerasogaster,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Helophis_schoutedeni,Xenochrophis_trianguligerus_1,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Helophis_schoutedeni,Xenochrophis_trianguligerus_2,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Helophis_schoutedeni,Xenochrophis_vittatus,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Hydraethiops_laevis,Nerodia_floridana,0.184455489,1.236530967,0.047400978,0.002899089,0.207920792,0.148514851,0.386138614,0.227722772,FALSE
Aquatic,Hydraethiops_laevis,Regina_septemvittata,0.114226455,0.765737849,0.039697416,0.001795299,0.306930693,0.217821782,0.346534653,0.297029703,FALSE
Aquatic,Hydraethiops_laevis,Thamnophis_couchii,0.160893409,1.275946214,0.051635971,0.0029915,0.217821782,0.069306931,0.316831683,0.148514851,FALSE
Aquatic,Hydraethiops_laevis,Thamnophis_rufipunctatus,0.078370598,0.525371581,0.02728744,0.001231752,0.386138614,0.257425743,0.435643564,0.396039604,FALSE
Aquatic,Hydraethiops_laevis,Trimerodytes_percarinata,0.169062994,1.13334457,0.055385917,0.002657165,0.207920792,0.128712871,0.257425743,0.207920792,FALSE
Aquatic,Hydraethiops_laevis,Xenochrophis_cerasogaster,0.022625011,0.151670882,0.009399311,0.001069493,0.425742574,0.415841584,0.415841584,0.415841584,FALSE
Aquatic,Hydraethiops_laevis,Xenochrophis_trianguligerus_1,0.15800329,1.059203832,0.055637279,0.007468879,0.198019802,0.099009901,0.297029703,0.128712871,FALSE
Aquatic,Hydraethiops_laevis,Xenochrophis_trianguligerus_2,0.143912575,0.96474416,0.054507978,0.006802806,0.237623762,0.148514851,0.316831683,0.178217822,FALSE
Aquatic,Hydraethiops_laevis,Xenochrophis_vittatus,0.145221675,0.973519948,0.05316341,0.006864687,0.217821782,0.089108911,0.257425743,0.118811881,FALSE
Aquatic,Hydraethiops_melanogaster,Liodytes_rigida,0.233066742,1.541480915,0.078991664,0.003614055,0.138613861,0.059405941,0.198019802,0.118811881,FALSE
Aquatic,Hydraethiops_melanogaster,Regina_septemvittata,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Hydraethiops_melanogaster,Thamnophis_couchii,0.072250664,0.572975375,0.023272161,0.00134336,0.514851485,0.366336634,0.574257426,0.465346535,FALSE
Aquatic,Hydraethiops_melanogaster,Thamnophis_rufipunctatus,0.067218651,0.444577665,0.023199238,0.001042328,0.376237624,0.336633663,0.415841584,0.405940594,FALSE
Aquatic,Hydraethiops_melanogaster,Thamnophis_sumichrasti,0.194333414,1.285302427,0.06028656,0.003013436,0.207920792,0.108910891,0.297029703,0.198019802,FALSE
Aquatic,Hydraethiops_melanogaster,Trimerodytes_aequifasciata,0.224765016,1.486574104,0.079137831,0.003485324,0.108910891,0.069306931,0.168316832,0.128712871,FALSE
Aquatic,Hydraethiops_melanogaster,Trimerodytes_percarinata,0.098057943,0.648545761,0.031833738,0.001520538,0.316831683,0.217821782,0.386138614,0.306930693,FALSE
Aquatic,Hydraethiops_melanogaster,Xenochrophis_cerasogaster,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Hydraethiops_melanogaster,Xenochrophis_trianguligerus_1,0.114613592,0.758043224,0.040006746,0.005345273,0.257425743,0.178217822,0.287128713,0.207920792,FALSE
Aquatic,Hydraethiops_melanogaster,Xenochrophis_trianguligerus_2,0.088671071,0.586461895,0.03330399,0.004135383,0.326732673,0.247524752,0.376237624,0.287128713,FALSE
Aquatic,Hydraethiops_melanogaster,Xenochrophis_vittatus,0.052262895,0.345661736,0.018969408,0.002437402,0.514851485,0.415841584,0.534653465,0.425742574,FALSE
Aquatic,Limnophis_bangweolicus,Liodytes_pygaea,0.084228265,0.526272254,0.02861329,0.001233863,0.297029703,0.257425743,0.396039604,0.326732673,FALSE
Aquatic,Limnophis_bangweolicus,Liodytes_rigida,0.212395036,1.420574834,0.088169902,0.003330586,0.118811881,0.079207921,0.148514851,0.138613861,FALSE
Aquatic,Limnophis_bangweolicus,Nerodia_fasciata,0.254832086,1.592233393,0.088203007,0.003733046,0.108910891,0.069306931,0.138613861,0.108910891,FALSE
Aquatic,Limnophis_bangweolicus,Regina_septemvittata,0.061617971,0.384999365,0.024371835,9.03E-04,0.495049505,0.445544554,0.504950495,0.504950495,FALSE
Aquatic,Limnophis_bangweolicus,Thamnophis_rufipunctatus,0.150010703,0.937291902,0.059469922,0.002197513,0.277227723,0.148514851,0.287128713,0.257425743,FALSE
Aquatic,Limnophis_bangweolicus,Thamnophis_validus,0.17966862,1.122599517,0.067645135,0.002631973,0.178217822,0.108910891,0.198019802,0.178217822,FALSE
Aquatic,Limnophis_bangweolicus,Trimerodytes_annularis,0.197802985,1.344576209,0.086217375,0.003152405,0.118811881,0.059405941,0.108910891,0.118811881,FALSE
Aquatic,Limnophis_bangweolicus,Trimerodytes_percarinata,0.064979833,0.44170384,0.026028175,0.00103559,0.445544554,0.356435644,0.465346535,0.425742574,FALSE
Aquatic,Limnophis_bangweolicus,Xenochrophis_trianguligerus_1,0.046608112,0.293081661,0.018853517,0.002066639,0.396039604,0.326732673,0.425742574,0.336633663,FALSE
Aquatic,Limnophis_bangweolicus,Xenochrophis_trianguligerus_2,0.036836863,0.231637985,0.016304874,0.001633374,0.455445545,0.435643564,0.455445545,0.445544554,FALSE
Aquatic,Limnophis_bicolor,Nerodia_paucimaculata,0.076998625,0.367011257,0.020363261,8.60E-04,0.504950495,0.495049505,0.574257426,0.564356436,FALSE
Aquatic,Limnophis_bicolor,Regina_septemvittata,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Limnophis_bicolor,Thamnophis_rufipunctatus,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Limnophis_bicolor,Thamnophis_sumichrasti,0.306012018,1.723148039,0.104651326,0.00403998,0.089108911,0.059405941,0.158415842,0.168316832,FALSE
Aquatic,Limnophis_bicolor,Trimerodytes_aequifasciata,0.198503104,1.100508481,0.079000788,0.00258018,0.128712871,0.099009901,0.138613861,0.128712871,FALSE
Aquatic,Limnophis_bicolor,Trimerodytes_percarinata,0.048236774,0.260228332,0.016768765,6.10E-04,0.603960396,0.554455446,0.633663366,0.613861386,FALSE
Aquatic,Limnophis_bicolor,Xenochrophis_cerasogaster,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Limnophis_bicolor,Xenochrophis_trianguligerus_1,0.165622333,0.872382292,0.061899123,0.006151524,0.148514851,0.079207921,0.237623762,0.118811881,FALSE
Aquatic,Limnophis_bicolor,Xenochrophis_trianguligerus_2,0.08421447,0.443582765,0.034776933,0.003127883,0.257425743,0.237623762,0.277227723,0.247524752,FALSE
Aquatic,Limnophis_bicolor,Xenochrophis_vittatus,0.065404775,0.347971249,0.026030573,0.002453688,0.316831683,0.297029703,0.336633663,0.316831683,FALSE
Aquatic,Liodytes_alleni,Paratapinophis_praemaxillaris,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Liodytes_alleni,Trimerodytes_aequifasciata,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Liodytes_alleni,Trimerodytes_annularis,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Liodytes_alleni,Trimerodytes_percarinata,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Liodytes_alleni,Xenochrophis_cerasogaster,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Liodytes_alleni,Xenochrophis_trianguligerus_1,0.154683217,1.121885519,0.067840002,0.002630299,0.178217822,0.089108911,0.178217822,0.148514851,FALSE
Aquatic,Liodytes_alleni,Xenochrophis_trianguligerus_2,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Liodytes_alleni,Xenochrophis_vittatus,0.062583925,0.367040601,0.023213662,8.61E-04,0.376237624,0.366336634,0.425742574,0.396039604,FALSE
Aquatic,Liodytes_pygaea,Paratapinophis_praemaxillaris,0.060757327,0.296715381,0.022117294,0.001634207,0.376237624,0.366336634,0.405940594,0.405940594,FALSE
Aquatic,Liodytes_pygaea,Trimerodytes_aequifasciata,0.220305878,1.075889042,0.076639121,0.005925628,0.148514851,0.158415842,0.207920792,0.237623762,FALSE
Aquatic,Liodytes_pygaea,Trimerodytes_percarinata,0.199495839,1.011902522,0.064754861,0.005573212,0.148514851,0.108910891,0.227722772,0.217821782,FALSE
Aquatic,Liodytes_pygaea,Xenochrophis_cerasogaster,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Liodytes_pygaea,Xenochrophis_trianguligerus_2,0.231355153,1.12984944,0.067153001,0.002648971,0.099009901,0.079207921,0.148514851,0.138613861,FALSE
Aquatic,Liodytes_pygaea,Xenochrophis_vittatus,0.125632851,0.613542446,0.035184811,0.001438471,0.326732673,0.316831683,0.435643564,0.396039604,FALSE
Aquatic,Liodytes_rigida,Natrix_tessellata_3,0.131367349,0.523621824,0.053484039,0.003750227,0.207920792,0.207920792,0.247524752,0.336633663,FALSE
Aquatic,Liodytes_rigida,Paratapinophis_praemaxillaris,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Liodytes_rigida,Trimerodytes_aequifasciata,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Liodytes_rigida,Trimerodytes_annularis,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Liodytes_rigida,Trimerodytes_percarinata,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Liodytes_rigida,Xenochrophis_cerasogaster,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Liodytes_rigida,Xenochrophis_trianguligerus_1,0.143921352,0.632718533,0.039836869,0.00148343,0.188118812,0.227722772,0.316831683,0.316831683,FALSE
Aquatic,Liodytes_rigida,Xenochrophis_trianguligerus_2,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Liodytes_rigida,Xenochrophis_vittatus,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Natrix_tessellata_3,Nerodia_paucimaculata,0.193904837,0.6088943,0.046292316,0.004360956,0.108910891,0.168316832,0.306930693,0.336633663,FALSE
Aquatic,Natrix_tessellata_3,Nerodia_taxispilota,0.21190216,0.681579785,0.055510811,0.004881536,0.128712871,0.198019802,0.277227723,0.306930693,FALSE
Aquatic,Natrix_tessellata_3,Regina_septemvittata,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Natrix_tessellata_3,Thamnophis_rufipunctatus,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Natrix_tessellata_3,Trimerodytes_percarinata,0.105199397,0.481674453,0.040866267,0.002652898,0.217821782,0.227722772,0.287128713,0.326732673,FALSE
Aquatic,Natrix_tessellata_3,Xenochrophis_cerasogaster,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Natrix_tessellata_3,Xenochrophis_trianguligerus_1,0.135183755,0.594305615,0.041491742,0.00139337,0.297029703,0.316831683,0.386138614,0.396039604,FALSE
Aquatic,Natrix_tessellata_3,Xenochrophis_trianguligerus_2,0.218095802,0.906615371,0.069820526,0.002125591,0.108910891,0.118811881,0.188118812,0.227722772,FALSE
Aquatic,Natrix_tessellata_3,Xenochrophis_vittatus,0.218706316,0.932217614,0.068557284,0.002185616,0.079207921,0.079207921,0.158415842,0.178217822,FALSE
Aquatic,Nerodia_clarkii,Paratapinophis_praemaxillaris,0.191113351,0.746681564,0.057020874,0.004112466,0.158415842,0.207920792,0.306930693,0.386138614,FALSE
Aquatic,Nerodia_clarkii,Xenochrophis_cerasogaster,0.049122729,0.196851711,0.013174748,4.62E-04,0.485148515,0.534653465,0.554455446,0.554455446,FALSE
Aquatic,Nerodia_cyclopion,Trimerodytes_aequifasciata,0.185377908,1.01944851,0.066724262,0.005614773,0.108910891,0.069306931,0.188118812,0.188118812,FALSE
Aquatic,Nerodia_cyclopion,Trimerodytes_percarinata,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Nerodia_cyclopion,Xenochrophis_cerasogaster,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Nerodia_cyclopion,Xenochrophis_trianguligerus_1,0.090757898,0.481276734,0.024803375,0.00112837,0.396039604,0.376237624,0.445544554,0.415841584,FALSE
Aquatic,Nerodia_cyclopion,Xenochrophis_trianguligerus_2,0.089206749,0.473051203,0.026185841,0.001109085,0.405940594,0.366336634,0.514851485,0.475247525,FALSE
Aquatic,Nerodia_cyclopion,Xenochrophis_vittatus,0.155662431,0.837943237,0.044862923,0.001964587,0.267326733,0.257425743,0.386138614,0.346534653,FALSE
Aquatic,Nerodia_erythrogaster,Paratapinophis_praemaxillaris,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Nerodia_erythrogaster,Trimerodytes_aequifasciata,0.312355343,1.177316502,0.086637564,0.006484256,0.069306931,0.069306931,0.128712871,0.178217822,FALSE
Aquatic,Nerodia_erythrogaster,Xenochrophis_cerasogaster,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Nerodia_erythrogaster,Xenochrophis_vittatus,0.21643611,0.922981602,0.054330386,0.002163962,0.099009901,0.168316832,0.306930693,0.297029703,FALSE
Aquatic,Nerodia_fasciata,Paratapinophis_praemaxillaris,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Nerodia_fasciata,Trimerodytes_percarinata,0.318152418,1.271471096,0.083178789,0.007002827,0.069306931,0.069306931,0.138613861,0.158415842,FALSE
Aquatic,Nerodia_fasciata,Xenochrophis_cerasogaster,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Nerodia_fasciata,Xenochrophis_trianguligerus_2,0.316788077,1.076749512,0.065319543,0.002524476,0.069306931,0.148514851,0.217821782,0.227722772,FALSE
Aquatic,Nerodia_floridana,Paratapinophis_praemaxillaris,0.196334925,1.215632354,0.069002964,0.006695287,0.138613861,0.059405941,0.188118812,0.108910891,FALSE
Aquatic,Nerodia_floridana,Trimerodytes_aequifasciata,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Nerodia_floridana,Trimerodytes_annularis,0.17322107,1.072520016,0.058121084,0.005907073,0.089108911,0.069306931,0.178217822,0.158415842,FALSE
Aquatic,Nerodia_floridana,Trimerodytes_percarinata,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Nerodia_floridana,Xenochrophis_cerasogaster,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Nerodia_floridana,Xenochrophis_trianguligerus_1,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Nerodia_floridana,Xenochrophis_trianguligerus_2,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Nerodia_floridana,Xenochrophis_vittatus,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Nerodia_harteri,Trimerodytes_percarinata,0.241121341,1.485113905,0.075469682,0.008179499,0.108910891,0.059405941,0.168316832,0.138613861,FALSE
Aquatic,Nerodia_paucimaculata,Paratapinophis_praemaxillaris,0.181384155,0.722952722,0.049866554,0.003981776,0.148514851,0.178217822,0.257425743,0.267326733,FALSE
Aquatic,Nerodia_paucimaculata,Trimerodytes_aequifasciata,0.25229407,0.906901931,0.059977947,0.004994905,0.099009901,0.118811881,0.267326733,0.306930693,FALSE
Aquatic,Nerodia_paucimaculata,Trimerodytes_annularis,0.266861327,1.113034451,0.072586782,0.006130212,0.108910891,0.118811881,0.198019802,0.237623762,FALSE
Aquatic,Nerodia_paucimaculata,Trimerodytes_percarinata,0.079274811,0.335046275,0.020051994,0.00184532,0.356435644,0.376237624,0.475247525,0.495049505,FALSE
Aquatic,Nerodia_paucimaculata,Xenochrophis_cerasogaster,0.028974003,0.099128368,0.006064952,2.32E-04,0.584158416,0.643564356,0.732673267,0.722772277,FALSE
Aquatic,Nerodia_paucimaculata,Xenochrophis_trianguligerus_1,0.165510788,0.774588213,0.040247254,0.001816049,0.207920792,0.277227723,0.425742574,0.415841584,FALSE
Aquatic,Nerodia_paucimaculata,Xenochrophis_trianguligerus_2,0.097063424,0.357885993,0.019985577,8.39E-04,0.514851485,0.554455446,0.613861386,0.594059406,FALSE
Aquatic,Nerodia_paucimaculata,Xenochrophis_vittatus,0.342633565,1.251469135,0.067574226,0.002934112,0.079207921,0.168316832,0.277227723,0.257425743,FALSE
Aquatic,Nerodia_rhombifer,Trimerodytes_aequifasciata,0.120606573,0.505921983,0.034832269,0.002786445,0.297029703,0.287128713,0.326732673,0.336633663,FALSE
Aquatic,Nerodia_rhombifer,Trimerodytes_percarinata,0.019343923,0.086830818,0.005388932,4.78E-04,0.594059406,0.603960396,0.603960396,0.603960396,FALSE
Aquatic,Nerodia_rhombifer,Xenochrophis_cerasogaster,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Nerodia_rhombifer,Xenochrophis_trianguligerus_1,0.150713881,0.662580394,0.035527726,0.001553442,0.277227723,0.356435644,0.455445545,0.425742574,FALSE
Aquatic,Nerodia_rhombifer,Xenochrophis_trianguligerus_2,0.006687365,0.026082642,0.001506697,6.12E-05,0.643564356,0.643564356,0.643564356,0.643564356,FALSE
Aquatic,Nerodia_rhombifer,Xenochrophis_vittatus,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Aquatic,Nerodia_sipedon,Paratapinophis_praemaxillaris,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
