Species,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,Genera,Habit,Origin,Diet
Natrix_natrix_persa,-0.07766233269613526,0.027749174298543105,-0.02568264482814178,-0.005189608446246245,0.01954688985612036,-0.007992811710999049,-0.009945639868568208,-0.007253455037068618,-0.0053382354230651395,0.006727068212493781,-0.00338739095638412,2.8051457510110974e-4,9.493015237491882e-4,-6.116230350587028e-5,3.9616402133384816e-4,-0.003648989352514081,0.0017587692052760395,0.003406475576378324,-2.307055992801275e-5,-0.002532457955700229,-0.0011471677885850305,-0.0026943425078398593,9.202570816855445e-4,0.0019038161686447629,0.0016321850070040462,-0.0014241390900885911,-2.744243108097847e-4,-6.690352261803591e-4,-0.0010984244003428647,6.023218632921832e-4,0.001756995733280373,0.0012585826289067239,-9.064130403485818e-4,-4.721712643888681e-4,9.884199781239546e-5,-1.1550983114067405e-4,8.972420368359212e-4,8.693842516963326e-4,2.8951381370743485e-4,5.459021934936079e-4,-3.9133548903151876e-4,-2.6300018214034057e-4,4.073366025529868e-4,1.9872553299933387e-4,-1.5915687531986691e-4,7.923360527702791e-4,1.0278743571655053e-4,-4.7393497186926136e-5,2.2907428384905478e-4,-3.64607757551638e-4,-2.2967893025969244e-4,2.498416827804945e-4,2.209287479645678e-4,-1.640660709429717e-4,-3.9325175557121676e-4,-1.9787353184171639e-4,8.191122848583956e-5,1.4044750099797111e-5,2.5931467515996485e-4,-1.360224378936969e-4,-3.10520153318076e-6,-1.6497989872583937e-5,1.721842645350147e-4,8.70248729070819e-6,-4.842603223616357e-5,-7.562554470120228e-5,-4.657559632325828e-5,8.624259990407727e-6,4.544696493750022e-5,-6.483268546090545e-5,1.2685165418080402e-17,-3.382710778154774e-17,-1.984089975648473e-17,-3.3176586478056436e-17,Natrix,Semiaquatic,European,generalist
Natrix_tessellata_3,0.11791670260251394,0.003604306231515906,0.02016063510961971,-0.025518553996324307,-0.02223871862947343,0.01859394500201091,-0.022594966934762834,0.01832990471922844,0.004978339814806396,6.32492862079975e-4,-2.6252318429384887e-4,0.005885135767896735,-0.00448915236419421,1.2355630511143382e-4,-0.006166851832723832,-0.0027631079785411378,-0.0024351358049044414,0.0040867375055104885,-0.002460371902848782,0.0022875887610652344,-0.0013854880857963534,-0.004733403455749701,9.102213304224316e-4,0.0020852810516729077,-0.0021273159028960607,-0.0025560430762877062,-1.476040656586586e-4,-2.725555149002807e-4,-0.0013747206795621154,0.0015077976085468097,3.234438275758877e-4,7.425296979796845e-4,0.0018431288449943703,-4.91448477124932e-4,3.693559750957596e-4,5.212855012039191e-4,-0.0011811643141098785,-0.00175405787051671,-7.922785184195506e-4,6.455315098677231e-4,-5.570626117206291e-5,-3.6904903874882206e-4,5.009465027742623e-4,-3.7781976217554484e-4,4.4707969228055294e-4,1.9684554647979367e-4,3.6841138476094003e-5,2.9322738948312204e-4,-7.493143086630078e-4,1.2198937137324398e-4,-1.9808563231268027e-4,3.988140519438463e-5,3.0240049013388354e-5,-2.7903460781919206e-4,-1.1231851671666374e-4,-2.9089973638081294e-4,-1.3448021179773427e-4,2.1984758882076516e-4,-5.62510446233842e-5,-1.7411477465353984e-5,5.4654280128857945e-5,-6.021894891932479e-5,-5.044300224155227e-5,1.4717251220406485e-5,1.9784804787321107e-5,-2.872108908353948e-5,2.2114612951888734e-5,-1.8854902985621666e-5,-3.9809078469374036e-5,1.233599774004123e-6,-2.6454533008646308e-17,1.6479873021779667e-17,1.1275702593849246e-17,1.734723475976807e-18,Natrix,Aquatic,European,generalist
Nerodia_clarkii,0.05798615506380917,-0.013525561180149472,0.00940111088804899,-8.053402280589044e-4,-0.0016372639189869854,0.003318115211224647,-9.448576742709912e-4,-5.077016087467147e-4,-0.010162830266091183,-0.009610240810635988,0.003499068650815231,0.0065050607472060245,3.7384534057849096e-4,0.005514816359066097,-0.002838067661661561,9.185676462303822e-4,-0.0020263625313283896,-0.003118370800247529,-7.751520697711888e-4,-2.6304288573971124e-4,-8.680663415497097e-4,9.646866986899349e-4,-0.001363230438785339,0.0033507908257701946,1.502012863827118e-4,-2.4351964643754866e-4,1.9774541563368267e-4,4.2463115940543326e-4,6.04106282136919e-4,0.0013165867573648267,0.0010707396069976048,0.0017309056954592813,-4.7311712505907557e-4,0.0013660688712133755,-8.065600405804794e-4,-5.240548136044843e-4,-0.0011723116740548882,-2.2079498618355047e-4,7.267645223359152e-4,6.942117629839136e-4,9.136146034560623e-5,3.621071787716058e-4,-1.6702877178473055e-4,2.7494053205996e-4,-5.984380312008962e-4,-4.477433369391503e-5,-2.0846020033661106e-4,1.7580035906770877e-4,2.0187140437709833e-4,3.128391025830307e-4,5.626685234866687e-5,1.343972941067276e-4,1.7007864203771135e-4,8.7759263986556e-5,5.569968121149193e-7,-2.933702075207608e-4,1.5183676886770234e-4,-7.930697787538214e-6,1.0322167933486675e-4,5.652776202883192e-5,-2.566811461323492e-4,2.9284963043426255e-5,-1.6369467006998022e-4,-4.36947990354877e-5,2.8869892267967788e-5,-2.2980055337082654e-5,5.89824275067655e-5,-5.152027436555223e-5,-5.777540739299188e-5,1.1882468160960647e-5,3.3610267347050637e-18,-1.6046192152785466e-17,1.6371452804531117e-17,1.6588293239028218e-17,Nerodia,Aquatic,American,aquatic gen
Nerodia_cyclopion,-0.007340713264665538,0.050259489460172425,0.013448071603896649,-0.029354176492263434,-0.008839297055711334,0.012708308930228382,0.01807689374564993,-0.0031179409644395612,-0.0026625771738327058,-0.0012388769059528478,-0.0031050081450468394,0.0035291472804047934,0.002846693392884133,0.007018259543183908,0.001231044121621044,0.0025334091884142876,-0.0024208543548212514,0.0027747603872248752,0.002319364080703124,9.739092146989529e-4,0.0018020115464746956,0.001204538241684967,6.45194300401842e-4,-3.32004960720461e-4,6.993859992020624e-4,6.041467916178388e-4,8.648524066827265e-4,5.922695107398639e-5,-6.272628782081254e-4,-0.0013400782631326263,-0.0018823069654017824,0.0013249143342516571,-0.0010270064610432774,-0.0011737947405013394,-1.1095664176409628e-4,1.1077736494913683e-4,-4.722459587458784e-4,-1.111609249688165e-4,1.6037484971598173e-4,4.011350228770635e-4,-2.4427785755925044e-4,3.0037434007200144e-4,-2.103584314465934e-4,9.911784792538685e-5,4.371314710221752e-4,-8.515553682369659e-5,-1.851382974541859e-4,4.502483582554491e-4,3.017780879101446e-4,-5.656025281674702e-4,1.2988219715334435e-4,-3.297373134858987e-4,-2.2966590258343924e-4,-2.1306979486978124e-4,-5.2401255718435564e-6,8.715662645153997e-5,-3.727201702411597e-4,2.6062322236671735e-4,-2.3758212813091713e-4,-4.1326188422988473e-4,-1.8514072704159292e-4,-1.5426573105888037e-4,-1.6166634775014723e-4,-2.2806079085214233e-5,1.1458269646632147e-4,2.4001816449755462e-5,4.879301404192683e-5,-2.7227142909168578e-5,1.9743419737707174e-6,1.2843583821350814e-6,1.610040226140974e-17,-1.4094628242311558e-17,2.1955093992831465e-17,-2.9110828331235794e-17,Nerodia,Aquatic,American,aquatic gen
Nerodia_fasciata,0.020893642630885747,0.022417474105113286,0.00542757515137722,-0.02835387767272583,0.003306686554007556,0.005000244630678543,0.009080426001382353,0.0053613949461195284,0.0032110811191350236,-0.005841132671042505,2.0704183528077696e-4,9.922037018202626e-4,0.005135727158228143,-0.0033103565300527512,-0.0013882810748897106,0.0024551531781168887,3.9797871858417475e-4,-0.0023196202801438557,0.0017660212874574764,-0.0024224042039220632,-0.0014114526620037605,-4.734561515362034e-4,-1.0594197217748928e-4,-0.002831054310938837,5.199839717632523e-4,-4.0688237894576855e-5,-2.7190452841964523e-4,1.9564761341185177e-4,-5.348443015803017e-4,0.001196181514760013,8.460006670045115e-4,5.255942219170677e-4,5.501403738197191e-4,-2.693446312445021e-4,-1.7784132863627692e-4,2.941592698662164e-4,2.5144142644523376e-4,8.526687878338041e-4,-2.244082357122009e-4,3.070580385761064e-4,3.8258523707090106e-4,-1.8280100714857276e-4,2.958904813756852e-4,-3.201019714377724e-4,-1.8827669041072772e-4,-1.7090797867045374e-4,-1.8912874182057447e-4,-1.3722365681262616e-4,2.7755838001197633e-4,-5.600766307307074e-4,2.779337800101618e-4,-4.034471680233368e-5,-1.554156405195159e-4,3.306160388628378e-5,1.198848060077053e-4,4.104161779461355e-5,-6.220332672505948e-5,2.014701344348253e-4,-1.4339279050408897e-4,1.9378570321863494e-4,-6.247743289091627e-5,1.8148829580482597e-4,-9.96937452707611e-5,-3.255600908609389e-5,-2.1390182382900378e-5,-4.1404922777853206e-5,-2.7524060228033467e-5,1.9367222167294814e-6,-5.708653466914796e-6,-4.316729553377543e-5,-3.789286592836838e-17,2.3852447794681098e-17,5.5294310796760726e-18,1.0245710529988017e-17,Nerodia,Aquatic,American,aquatic gen
Nerodia_paucimaculata,0.031484098416574395,0.04130616630115458,0.00899195047650813,-0.004041704603335391,-0.01717395438168202,0.009519639089388812,-0.012700551505280891,0.013279845388851075,-0.0032141128838858125,-0.0010110310320621302,1.1287110747889083e-4,-0.0013613090371913325,-0.00608772999303814,0.005764941626280548,2.7425272380183076e-4,-0.001502065995647883,-2.633243783358504e-6,-2.2865001132968405e-4,-4.5997964117276945e-4,-0.001486492142325335,0.0012258325866179726,0.001504449764929331,7.537672516158826e-4,-5.659878365888946e-4,0.0011207252084222713,4.0271269878540796e-4,3.9314319569591313e-4,-0.0010083595436543675,-2.86499541548348e-4,-7.047729168160107e-4,-8.430870679870933e-4,-6.886648394617275e-4,-1.6737363086181102e-6,-2.702781809493675e-4,-7.076777319619519e-4,6.911922716302957e-4,2.6502620741011406e-4,5.198931921034686e-4,-2.360040000559315e-4,-2.1013826150144513e-4,6.90018759899446e-4,1.658735566195036e-4,-6.28195015794057e-4,-7.461854035614103e-4,8.330058541742404e-4,3.735967021593293e-5,2.539843237755724e-4,1.57638785231837e-4,2.3242790966530993e-4,-2.5272169647506232e-5,-5.691667374880628e-4,2.7435267803718744e-4,-1.8719198846017132e-4,-3.9063395491612766e-4,-1.9617767888471772e-4,2.3808989967049102e-4,2.7459618451452936e-4,1.5976860648680882e-4,1.0292614894322964e-4,2.6151962321217207e-5,-2.2738665828170323e-4,-2.8079868561745215e-5,-7.423404324527721e-5,8.326276528567106e-5,7.668884946990164e-5,6.135879884083858e-5,-8.440879499320685e-5,1.0768390980709372e-5,-1.3148007494098377e-5,6.791296241469259e-5,7.589415207398531e-19,-2.4936649967166602e-17,-1.214306433183765e-17,2.1033522146218786e-17,Nerodia,Aquatic,American,aquatic gen
Nerodia_rhombifer,0.005179117406054486,0.06135234406693041,0.006458057922503405,-0.02220174482010314,0.002029181321441345,-0.004456608825896948,-0.020446131303977447,-0.009091264228826364,-0.0016761225302065967,0.006686463754993428,-0.005039150479086597,-1.3746188762874536e-5,-3.141984366235622e-5,0.00473081557157801,7.341182364928141e-4,-0.003498099131823416,-5.55274058195868e-4,-0.00353511700080938,3.638798009042093e-4,0.0015860134824189176,0.0022596941097858527,8.653127835492937e-5,-1.4134883964442212e-4,4.1984742120344354e-4,-9.79676614187624e-4,0.002550309620418908,6.15321027981253e-4,8.331415878218642e-4,-9.439756156227999e-4,-4.5110740315594175e-4,3.4104427153330255e-4,-3.5110715399180035e-5,-7.288119886994103e-4,8.729711756099745e-4,4.4890081408237e-5,-1.0051691800708429e-4,-1.1029026585614491e-4,5.394805353381704e-4,-0.0011689389765393837,2.709019785510678e-4,5.794617083935613e-4,3.5073590187946306e-4,-7.277084330224365e-5,-1.9851387803516475e-4,-8.442284122403974e-5,2.8610034337119716e-4,4.4419163006007863e-4,-3.5556231199180687e-4,-1.3035449193922347e-4,2.471271198544263e-4,1.4434675497164374e-4,6.316423121262006e-5,4.5921767769851996e-4,9.549500149885287e-5,-1.2032283466933838e-4,-1.946229179174174e-4,8.339565059271539e-5,1.906324014343887e-5,4.866221809469881e-5,3.0131516935765813e-5,8.32523560100922e-5,-1.4694536307934756e-4,-2.07773644561117e-5,-2.6442698839041515e-5,5.101510605393892e-5,7.363343722455775e-6,-2.8624346671381057e-5,4.814358531364618e-5,-2.4772888973151818e-5,-4.19934560327601e-7,5.719166459861036e-17,3.393552799879629e-17,2.8731357570865868e-18,4.4994390158148434e-18,Nerodia,Aquatic,American,aquatic gen
Nerodia_sipedon,-0.026157799656144662,0.05069380567348112,0.00689039935260268,-0.02052540846380862,-0.0016174045791731294,0.003841076815403221,0.007733605137572931,4.8115079023776575e-4,-0.0019333097801530266,6.357715255576439e-4,-0.006530077825213319,0.003781648363008187,0.002242753225968003,0.0019826366259296296,0.0017802933484590841,-4.493306447357124e-4,-8.332760942491033e-4,-0.0018151502045637778,0.0024396055508853574,-0.0019302828669183504,0.0014465551753017026,0.001998382439712372,-4.784906800267407e-5,3.99234348845303e-4,-8.026748484902877e-4,8.568933192901399e-5,-7.26462707778612e-5,5.721701971420745e-4,4.614270277084404e-4,1.0704547380727797e-5,3.839014086239522e-4,8.295704399011545e-5,7.594903912174389e-5,-8.116854605450726e-4,2.3409754470378783e-4,-1.1928820461142202e-4,-9.7589983514797e-5,-4.489958337942202e-5,-9.869962926529385e-4,4.596529399923226e-4,-6.059125917024814e-4,-1.5458973031203058e-4,2.5014194129566636e-4,-1.065719706797722e-4,3.893622789219776e-4,-3.899774318070397e-5,-3.081153620478524e-4,-8.336092163225938e-5,-3.2920289127041414e-4,-1.9715953326971364e-5,2.4570633799289707e-4,9.37800270440435e-5,2.498419346031653e-4,1.330543799148679e-4,-2.337422998867703e-4,1.0050428566745162e-4,-2.578439957245029e-5,-1.7194635589445315e-4,8.179801941550157e-6,1.9091360141196428e-4,2.6103377873070972e-5,2.2253415691129425e-5,-3.4421966881395885e-5,2.0444511159240314e-4,6.333082974635851e-5,1.2139214089963244e-4,3.238580400898041e-5,9.646962722140594e-6,4.325820797103552e-5,4.064371043721843e-5,2.1738253558334364e-17,-3.74049749507499e-18,-2.393376295761751e-17,2.7647155398380363e-18,Nerodia,Aquatic,American,aquatic gen
Nerodia_taxispilota,0.05974829117847123,0.04661552088408098,0.011586218910717592,-0.005626591364759286,0.0031905093587996976,-0.03755716518578704,-0.0038208127563131144,0.001534371027428821,0.0240987256588924,0.004187497237939348,-0.001693917265261042,-0.0016213007289667908,0.0030013588247525358,-4.5480556770289996e-4,-0.0011719470632103677,-0.0014482606229288604,0.0015498826599547179,-0.0020745217695599953,0.00363793759788219,0.003577657102171472,5.684913087308052e-4,0.0010049419152711142,0.0020415002132291252,6.257322339897905e-4,-0.002335062851822163,1.8573316206760033e-4,-0.002147405378731023,-5.457666121276589e-4,0.001804595215305137,-0.001637589715816265,-5.706344043774712e-4,-1.0267742494297384e-5,5.565115370849348e-4,-9.4185121387548e-4,3.6999295591714435e-4,1.320739450226075e-4,4.420109176735056e-4,1.2908219845676923e-4,1.763306677988022e-4,2.1299709835171204e-4,1.3052136745537893e-4,4.8854384819126e-4,4.65371765440399e-4,0.00037917191711966247,5.696365584347099e-4,-2.4234926653072316e-4,-3.542282153461674e-4,-7.080650654328483e-5,3.595562799447665e-4,-2.832876455022577e-4,-1.3202533018844256e-4,1.424195530707413e-5,1.8398521080372713e-4,-2.4210953636681187e-4,1.4365036480209928e-4,-1.6432015029293643e-4,7.919269657215484e-5,4.7311680532260395e-5,6.559447766742903e-5,1.8985022798634647e-4,-3.0429611257139027e-4,-1.0729964080307485e-4,1.299058512261083e-4,-1.2731545655454097e-4,5.9860286328871975e-5,-3.3672187487034414e-5,-8.743619057836877e-5,-3.301191067001615e-5,3.727495450602837e-5,-2.2422524951369805e-5,9.107298248878237e-18,-2.8406096919120216e-17,4.8030156241107846e-17,-2.4828229749918052e-17,Nerodia,Aquatic,American,aquatic gen
Opisthotropis_latouchii,-0.05569377237790305,-0.021868750521624562,0.05698953575641324,-0.010850068253477735,-0.01489764577562333,-0.0067052262741393795,-1.6768530619836212e-4,-0.0028179935198897207,0.0011570443510241538,-0.002731095803462122,0.011031276752771813,-7.551275692672037e-4,0.008967293744771187,-0.002282637759907421,0.003700078950702874,0.0014166041362122653,-6.745817288121593e-4,-0.0011834287789961268,-0.0012188313950045606,0.0033018656583431085,3.0939162793031225e-4,7.410572445377039e-5,-8.720946602297565e-4,-8.346936160951777e-4,7.253409312365972e-4,-3.7638561859089825e-4,6.109816475137284e-4,0.0013786608547872593,-4.74868417334306e-4,-1.640669601075796e-4,-4.505825636766771e-5,0.0012139069919565528,-2.1870521084410262e-4,3.135869007968779e-4,-4.7748160913561806e-4,3.017592496503208e-4,1.491866995671164e-4,1.8019063412632382e-4,-8.918050221568344e-6,-7.732769072018153e-4,-1.3076530672581676e-4,-6.656289537427704e-4,-7.800664807956431e-5,-4.331555147543209e-4,2.3565668578364067e-4,5.007953994904011e-4,1.5686446365159666e-4,1.9056525711976392e-4,-3.754478192465059e-4,-4.7261420774272694e-4,-5.02966281415761e-4,-2.065915618369267e-4,-2.3086549693532982e-4,-1.6925649188119973e-5,-1.1451336299862455e-4,-2.0659606541739e-4,7.799997856554352e-5,1.4970163233208776e-4,2.9314862431496324e-4,-1.818969842725889e-4,-2.454872395015015e-5,1.327535287707514e-4,1.4223492767413367e-4,1.2952247095590104e-4,-1.4007223194195093e-4,5.487947764390739e-5,-3.662356649020844e-5,5.3538337648317707e-5,-4.398770856858336e-5,3.4398160418645156e-5,3.5019730171281793e-17,6.396792817664476e-18,2.0599841277224584e-18,9.161508357502512e-18,Opisthotrophis,Aquatic burrower,Asian,annelids
Paratapinophis_praemaxillaris,0.0049379036054196844,0.009950527997650588,0.027798525193619007,-0.01618863228173457,-0.005953787894383693,-0.018901341738462567,-0.031693344258977865,0.003836710941413123,0.003065100830104402,-0.002520536119124146,0.003648141205039752,-0.003949868575519398,-0.00392330051725028,-0.0018231311826308217,0.006351397354683509,0.0022887567011105683,-0.0018023253130456977,-7.897274145800899e-4,-0.002659964386430992,-0.003034744003385351,0.0010739163063686714,-2.3308348804765834e-4,0.0016532063564194178,-5.617347209698205e-4,0.0016958005291272669,-0.002117606368808436,3.319812290621904e-4,3.676753512457464e-5,8.288673242311796e-4,5.415840416159165e-4,-0.0013649599795922296,-7.790565439195638e-4,4.8031359588734555e-4,-4.4428991687482834e-4,4.951614837386515e-4,-6.432682722960202e-5,-0.0011661365841609613,-6.215463526675711e-5,1.9762327984113005e-4,1.2711541182828119e-5,4.075628786606465e-4,-1.317629987920352e-4,2.5876687132278645e-4,4.3501724172658433e-4,-1.264533383582116e-4,3.862369924942525e-4,1.846558507347402e-4,7.955946549503679e-4,5.455531390201156e-4,4.1275930471332625e-4,2.994015575292284e-4,-4.096631383141143e-4,2.991552322536116e-4,2.848782891398173e-4,1.2580181043595173e-4,2.2702969304194782e-4,5.530998332517588e-5,4.102197548660951e-5,1.383762987582175e-4,1.3372735551070051e-5,-6.029278920855247e-5,1.3124613378558811e-4,7.582948647236438e-5,-9.757624876969582e-5,-1.1825235230364389e-4,1.184345143625504e-4,-1.0444798285348669e-4,4.415836775028658e-5,-7.903933211519613e-5,-6.312167551525596e-5,3.9546274241408774e-17,1.111307226797642e-18,-5.149960319306146e-18,-1.2522535092207576e-17,Parahelicops,Aquatic,Asian,unknown
Pseudagkistrodon_rudis,-0.08051544414746306,0.06161721237310497,0.015715320260218185,0.005994203504419078,0.012185888217414927,-0.006452543101728011,-1.4218867599041137e-4,0.026627900969399487,-0.01396107175530969,0.001302655947501562,-0.00510357311350769,0.004539748276240942,0.006823718560654719,-4.587639021728565e-4,-0.004134619128182874,-0.0015195046080308922,7.55481684441079e-4,-0.0035206798796587166,0.00226830995767245,1.7398107913540426e-4,0.0022378325389213888,-0.002050468980513289,-8.40438736126524e-4,0.001246654768176664,0.0015690914798035212,2.53605676726974e-4,-0.003054927783250429,-0.0029837528812970827,0.001876964427832458,-1.9013508183937837e-4,-2.4165254557369378e-4,-5.133294970367028e-4,-9.88546403790599e-4,-0.001525238533762977,3.2124950976233723e-6,-2.2320107491381687e-4,-9.221901093554818e-4,-3.198914811424722e-4,-0.0012482378058298908,6.458889879901752e-5,4.155946835806236e-4,-4.7469930477343634e-4,-1.9150169926767798e-4,5.081864948273013e-4,-7.620832580074872e-5,-5.8743258889181634e-5,-2.3645683989100864e-4,1.8357440264521794e-4,-5.497309397158491e-4,-1.196953039050184e-4,5.733975553623659e-5,3.625798728481163e-5,-1.9450573154930224e-4,3.710631424317393e-4,5.278355960371485e-5,-8.673348640832574e-5,3.928567084957026e-5,-3.1076471375877604e-4,-4.285910376812003e-4,-1.292754951638952e-4,-1.184782560616624e-5,-4.814542495734293e-5,1.84083468656201e-4,1.2855060098758777e-4,-8.806249597722247e-5,-1.504684504493903e-5,1.6872753672722034e-5,1.1336273244712584e-5,-6.571815556037148e-5,-4.439322345450066e-5,1.3023978596982122e-17,1.0005153172967796e-17,1.481968844516124e-17,2.983250040229646e-17,Macropisthodon,Terrestrial,American,anurans
