Habit,Taxa1,Taxa2,C1,C2,C3,C4,pC1,pC2,pC3,pC4
Semiaquatic,Clonophis_kirtlandii,Thamnophis_lineri,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Semiaquatic,Clonophis_kirtlandii,Thamnophis_marcianus,0.47197693277014396,0.06990183135482654,0.23442364326859827,0.031932357234239754,0.009900990099009901,0,0.009900990099009901,0.009900990099009901
Semiaquatic,Clonophis_kirtlandii,Thamnophis_melanogaster,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Semiaquatic,Clonophis_kirtlandii,Thamnophis_pulchrilatus,0.010385082797319978,6.228243304220241e-4,0.00337816067353377,2.845168521016012e-4,0.46534653465346537,0.45544554455445546,0.49504950495049505,0.49504950495049505
Semiaquatic,Clonophis_kirtlandii,Thamnophis_radix,0.2193240202164648,0.019212508119051036,0.07859463138811683,0.008776603713128737,0.19801980198019803,0.0297029702970297,0.31683168316831684,0.31683168316831684
Semiaquatic,Clonophis_kirtlandii,Thamnophis_sauritus,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Semiaquatic,Clonophis_kirtlandii,Xenochrophis_bellula,0.2174723794730853,0.01679038308176027,0.06772023141688065,0.002471676509735981,0.18811881188118812,0.21782178217821782,0.297029702970297,0.3465346534653465
Semiaquatic,Clonophis_kirtlandii,Xenochrophis_maculatus,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Semiaquatic,Hebius_chapaensis,Herpetoreas_pealii,0.68588062116333,0.11264491285141956,0.3683743931786799,0.12390621676796418,0,0,0,0
Semiaquatic,Hebius_chapaensis,Natriciteres_olivacea_1,0.540231659622848,0.08130424107241992,0.33813605700891275,0.0247978100769248,0.019801980198019802,0,0,0
Semiaquatic,Hebius_chapaensis,Natrix_astreptophora,0.5278230357458489,0.07651489461419334,0.2385129690982598,0.0112635945673134,0,0,0,0.009900990099009901
Semiaquatic,Hebius_chapaensis,Natrix_cetti,0.5571675684985843,0.08482822121072633,0.22790439877249516,0.012487381658194937,0.009900990099009901,0,0,0
Semiaquatic,Hebius_chapaensis,Natrix_maura_1,0.3436303013960458,0.049541554650337175,0.16565216385759135,0.007292906676921528,0.04950495049504951,0,0.06930693069306931,0.0594059405940594
Semiaquatic,Hebius_chapaensis,Natrix_natrix,0.6457072490277276,0.12497769524960925,0.31926719889587324,0.018397700164743135,0,0,0,0
Semiaquatic,Hebius_chapaensis,Natrix_natrix_persa,0.41711562382373013,0.06990774855288713,0.18063193463252974,0.010290970676803984,0.04950495049504951,0,0.039603960396039604,0
Semiaquatic,Hebius_chapaensis,Rhabdophis_auriculata,0.6335691811231603,0.11247351833259167,0.3791325482751035,0.034304445985920994,0,0,0,0
Semiaquatic,Hebius_chapaensis,Rhabdophis_chrysargos_1,0.5455978159434021,0.09060338760647796,0.29447592586230664,0.027634051662694777,0,0,0,0
Semiaquatic,Hebius_chapaensis,Rhabdophis_chrysargos_3,0.5001042253446462,0.0721005706135944,0.25538751607727217,0.02199068871353532,0.009900990099009901,0,0,0
Semiaquatic,Hebius_chapaensis,Rhabdophis_himalayanus_1,0.5670984469909417,0.08175920048256363,0.2840252500384231,0.024936572789627628,0,0,0,0
Semiaquatic,Hebius_chapaensis,Rhabdophis_leonardi,0.7764587985733791,0.12503055771658134,0.39982901170328006,0.03813434555407857,0,0,0,0
Semiaquatic,Hebius_chapaensis,Rhabdophis_subminiatus_1,0.665893721752522,0.11194458054351003,0.3911849779377689,0.034143119852583476,0,0,0,0
Semiaquatic,Hebius_chapaensis,Rhabdophis_swinhonis_1,0.6048596632508634,0.09737666295209274,0.32823264955343323,0.029699902021837345,0,0,0,0
Semiaquatic,Hebius_chapaensis,Thamnophis_atratus,0.6192773297199949,0.09448095200787539,0.27845640206139466,0.013908339586905705,0,0,0,0
Semiaquatic,Hebius_chapaensis,Thamnophis_bogerti,0.7630617187559632,0.17097523743163562,0.44252689241528775,0.025168900319217834,0,0,0,0
Semiaquatic,Hebius_chapaensis,Thamnophis_chrysocephalus,0.4136500368813468,0.060674003615477395,0.17544340952061413,0.008931690763561142,0.039603960396039604,0,0.019801980198019802,0.039603960396039604
Semiaquatic,Hebius_chapaensis,Thamnophis_cyrtopsis,0.6276996044800436,0.11267454742462775,0.31039686180390763,0.016586579993944268,0.009900990099009901,0,0,0
Semiaquatic,Hebius_chapaensis,Thamnophis_elegans,0.7753887619029731,0.11756591053815829,0.3178521430181277,0.017306627133394942,0,0,0,0
Semiaquatic,Hebius_chapaensis,Thamnophis_hammondii,0.2733566918251946,0.049209044812387914,0.12103242157890831,0.007243958612323282,0.2079207920792079,0,0.1485148514851485,0.07920792079207921
Semiaquatic,Hebius_chapaensis,Thamnophis_lineri,0.5793939328937416,0.10149704960503962,0.27426761099340574,0.014941164361449672,0,0,0,0
Semiaquatic,Hebius_chapaensis,Thamnophis_marcianus,0.6927251325137068,0.15982391705143978,0.35831606950710987,0.02352733821178672,0,0,0,0
Semiaquatic,Hebius_chapaensis,Thamnophis_melanogaster,0.5738364727613596,0.09064653594580463,0.2668156039939143,0.013343883370330744,0.009900990099009901,0,0,0
Semiaquatic,Hebius_chapaensis,Thamnophis_pulchrilatus,0.5445463763302194,0.07850784390377127,0.23631019978332896,0.011556972384850865,0,0,0,0.009900990099009901
Semiaquatic,Hebius_chapaensis,Thamnophis_radix,0.5684227347173438,0.09772244876205949,0.24909723418122962,0.014385513415798613,0,0,0,0
Semiaquatic,Hebius_chapaensis,Thamnophis_sauritus,0.2256000862270472,0.033195908005029875,0.1074510826293115,0.00488669887017176,0.16831683168316833,0.04950495049504951,0.13861386138613863,0.18811881188118812
Semiaquatic,Hebius_chapaensis,Xenochrophis_bellula,0.6215446699894731,0.08960877172592555,0.29249331703315357,0.027330693616667845,0,0,0,0
Semiaquatic,Hebius_chapaensis,Xenochrophis_maculatus,0.09697669376765572,0.01398123551555519,0.04210635401681495,0.004264279678186463,0.43564356435643564,0.31683168316831684,0.46534653465346537,0.40594059405940597
Semiaquatic,Hebius_craspedogaster_2,Herpetoreas_pealii,0.46051230282583844,0.05322015674497175,0.20973128296912,0.05854066651696467,0.009900990099009901,0,0.009900990099009901,0
Semiaquatic,Hebius_craspedogaster_2,Natriciteres_olivacea_1,0.06217184634968953,0.005344886058426354,0.028367907929298004,0.00163019133579516,0.42574257425742573,0.45544554455445546,0.45544554455445546,0.4752475247524752
Semiaquatic,Hebius_craspedogaster_2,Natrix_astreptophora,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Semiaquatic,Hebius_craspedogaster_2,Natrix_cetti,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Semiaquatic,Hebius_craspedogaster_2,Natrix_maura_1,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Semiaquatic,Hebius_craspedogaster_2,Natrix_natrix,0.23036500352341904,0.02510891524611493,0.07397669884538205,0.0036962299011624187,0.26732673267326734,0.13861386138613863,0.37623762376237624,0.37623762376237624
Semiaquatic,Hebius_craspedogaster_2,Natrix_natrix_persa,0.14059027109612088,0.015229934271167159,0.045464868504559816,0.002241966165963164,0.3069306930693069,0.25742574257425743,0.38613861386138615,0.40594059405940597
Semiaquatic,Hebius_craspedogaster_2,Rhabdophis_auriculata,0.3082730072683407,0.030688453954750186,0.12545102958436333,0.009359984702968909,0.06930693069306931,0.039603960396039604,0.12871287128712872,0.12871287128712872
Semiaquatic,Hebius_craspedogaster_2,Rhabdophis_chrysargos_1,0.24958692895561063,0.023250529718040633,0.09094973273348099,0.007091416296750225,0.10891089108910891,0.07920792079207921,0.15841584158415842,0.16831683168316833
Semiaquatic,Hebius_craspedogaster_2,Rhabdophis_chrysargos_3,0.11995093307829363,0.010379359785742628,0.04507216887132983,0.0031657068474159468,0.36633663366336633,0.3465346534653465,0.40594059405940597,0.40594059405940597
Semiaquatic,Hebius_craspedogaster_2,Rhabdophis_himalayanus_1,0.3182083242504312,0.025820557440850447,0.1094909196836812,0.007875275275347692,0.13861386138613863,0.12871287128712872,0.19801980198019803,0.25742574257425743
Semiaquatic,Hebius_craspedogaster_2,Rhabdophis_leonardi,0.17940589719343591,0.014551307739518737,0.05582167097902796,0.00443815182253606,0.32673267326732675,0.3069306930693069,0.40594059405940597,0.42574257425742573
Semiaquatic,Hebius_craspedogaster_2,Rhabdophis_subminiatus_1,0.24828736833996468,0.020978157836720496,0.08959943213455931,0.006398342410396268,0.13861386138613863,0.1485148514851485,0.19801980198019803,0.2079207920792079
Semiaquatic,Hebius_craspedogaster_2,Rhabdophis_swinhonis_1,0.08183386927572167,0.006983292455966655,0.02854582481034532,0.0021299056205497974,0.4158415841584158,0.4158415841584158,0.49504950495049505,0.5148514851485149
Semiaquatic,Hebius_craspedogaster_2,Thamnophis_atratus,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Semiaquatic,Hebius_craspedogaster_2,Thamnophis_bogerti,0.7022593692934351,0.1030593621313253,0.30826003770629773,0.015171149058837635,0,0,0,0
Semiaquatic,Hebius_craspedogaster_2,Thamnophis_chrysocephalus,0.28016340308017607,0.019613709448259936,0.06675935898780178,0.0028872923670642267,0.16831683168316833,0.2079207920792079,0.3069306930693069,0.37623762376237624
Semiaquatic,Hebius_craspedogaster_2,Thamnophis_cyrtopsis,0.11849001759615552,0.012217625791568834,0.039289216997808116,0.0017985306545250817,0.44554455445544555,0.39603960396039606,0.5346534653465347,0.5445544554455446
Semiaquatic,Hebius_craspedogaster_2,Thamnophis_elegans,0.07351211075074937,0.00514644370157398,0.01619188543939594,7.575970091878048e-4,0.5841584158415841,0.6336633663366337,0.6831683168316832,0.7029702970297029
Semiaquatic,Hebius_craspedogaster_2,Thamnophis_hammondii,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Semiaquatic,Hebius_craspedogaster_2,Thamnophis_lineri,0.1778826144995308,0.016806732412818784,0.05284627968473558,0.0024740832599173465,0.2871287128712871,0.26732673267326734,0.3564356435643564,0.42574257425742573
Semiaquatic,Hebius_craspedogaster_2,Thamnophis_marcianus,0.34053135999285367,0.05043417176670112,0.12800338712558124,0.007424306940272383,0.13861386138613863,0.019801980198019802,0.1782178217821782,0.13861386138613863
Semiaquatic,Hebius_craspedogaster_2,Thamnophis_melanogaster,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Semiaquatic,Hebius_craspedogaster_2,Thamnophis_pulchrilatus,0.21540633658310582,0.015080189819960364,0.05382158800629355,0.0022199226044369706,0.19801980198019803,0.2871287128712871,0.4158415841584158,0.5445544554455446
Semiaquatic,Hebius_craspedogaster_2,Thamnophis_radix,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Semiaquatic,Hebius_craspedogaster_2,Thamnophis_sauritus,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Semiaquatic,Hebius_craspedogaster_2,Xenochrophis_bellula,0.38641134297549107,0.03422620667943929,0.13457580800035032,0.01043900000412425,0.04950495049504951,0.009900990099009901,0.09900990099009901,0.10891089108910891
Semiaquatic,Hebius_craspedogaster_2,Xenochrophis_maculatus,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Semiaquatic,Hebius_johannis,Herpetoreas_pealii,0.5388332959943778,0.06930002386742251,0.2718745364321424,0.07622806536028791,0.009900990099009901,0,0.009900990099009901,0.009900990099009901
Semiaquatic,Hebius_johannis,Natriciteres_olivacea_1,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Semiaquatic,Hebius_johannis,Natrix_astreptophora,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Semiaquatic,Hebius_johannis,Natrix_cetti,0.27312727570814277,0.034861927989549735,0.10849680978188526,0.005131950121464637,0.1485148514851485,0.0594059405940594,0.18811881188118812,0.2079207920792079
Semiaquatic,Hebius_johannis,Natrix_maura_1,0.06371987577206584,0.007209857685943621,0.029051197739553444,0.0010613477842709238,0.44554455445544555,0.39603960396039606,0.44554455445544555,0.49504950495049505
Semiaquatic,Hebius_johannis,Natrix_natrix,0.3489711824236619,0.03803654074531099,0.1116883552228304,0.005599278099493156,0.12871287128712872,0.039603960396039604,0.22772277227722773,0.22772277227722773
Semiaquatic,Hebius_johannis,Natrix_natrix_persa,0.1651064259778311,0.01769362238866054,0.05263992434345049,0.0026046404431176342,0.27722772277227725,0.21782178217821782,0.46534653465346537,0.45544554455445546
Semiaquatic,Hebius_johannis,Rhabdophis_auriculata,0.45957060687241813,0.05375859143987714,0.2187371319471492,0.01639638133196083,0.0297029702970297,0.009900990099009901,0.019801980198019802,0.0297029702970297
Semiaquatic,Hebius_johannis,Rhabdophis_chrysargos_1,0.2785105892779265,0.026340068933413285,0.10257651680902306,0.008033726386328212,0.10891089108910891,0.04950495049504951,0.1485148514851485,0.1485148514851485
Semiaquatic,Hebius_johannis,Rhabdophis_chrysargos_3,0.19273386613248633,0.01877077599303613,0.08110913159008434,0.00572509049875023,0.19801980198019803,0.13861386138613863,0.22772277227722773,0.2376237623762376
Semiaquatic,Hebius_johannis,Rhabdophis_himalayanus_1,0.4837334164926488,0.04912385981764273,0.20730272338132855,0.014982787243759278,0.039603960396039604,0,0.039603960396039604,0.0594059405940594
Semiaquatic,Hebius_johannis,Rhabdophis_leonardi,0.42126693865426657,0.036331079141329874,0.13876466773003532,0.011080986533456948,0.009900990099009901,0,0.06930693069306931,0.0891089108910891
Semiaquatic,Hebius_johannis,Rhabdophis_subminiatus_1,0.27724744373242016,0.026105396903067388,0.11095659313197156,0.007962151369304187,0.12871287128712872,0.07920792079207921,0.15841584158415842,0.15841584158415842
Semiaquatic,Hebius_johannis,Rhabdophis_swinhonis_1,0.06417060712038092,0.00513838442972836,0.020906650030739556,0.0015672082970079547,0.5346534653465347,0.5346534653465347,0.5544554455445545,0.5841584158415841
Semiaquatic,Hebius_johannis,Thamnophis_atratus,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Semiaquatic,Hebius_johannis,Thamnophis_bogerti,0.5552609829040288,0.06420098576660285,0.19137674575166808,0.009450890289310196,0,0,0.0297029702970297,0.04950495049504951
Semiaquatic,Hebius_johannis,Thamnophis_chrysocephalus,0.042981260033210344,0.003390412363811296,0.011495253412243498,4.990953784166e-4,0.7326732673267327,0.7425742574257426,0.7821782178217822,0.7920792079207921
Semiaquatic,Hebius_johannis,Thamnophis_cyrtopsis,0.19071072492654628,0.018131328052223797,0.05809285436191612,0.002669074161010763,0.26732673267326734,0.22772277227722773,0.3564356435643564,0.36633663366336633
Semiaquatic,Hebius_johannis,Thamnophis_elegans,0.4233366761727496,0.03888730076394314,0.1219098911682134,0.005724516668692924,0.039603960396039604,0.0594059405940594,0.12871287128712872,0.25742574257425743
Semiaquatic,Hebius_johannis,Thamnophis_hammondii,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Semiaquatic,Hebius_johannis,Thamnophis_lineri,0.26048154279273317,0.020220935696523112,0.06335403174200575,0.0029766808489480987,0.15841584158415842,0.18811881188118812,0.3564356435643564,0.40594059405940597
Semiaquatic,Hebius_johannis,Thamnophis_marcianus,0.4184098410571655,0.061968312678156987,0.1568224133520313,0.009122223242241679,0.0297029702970297,0,0.019801980198019802,0.009900990099009901
Semiaquatic,Hebius_johannis,Thamnophis_melanogaster,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Semiaquatic,Hebius_johannis,Thamnophis_pulchrilatus,0.3455083377507129,0.0345074305413684,0.12265752207533843,0.005079765307624207,0.09900990099009901,0.039603960396039604,0.1188118811881188,0.2079207920792079
Semiaquatic,Hebius_johannis,Thamnophis_radix,0.0036662543110288492,3.367786022203806e-4,9.864220532694076e-4,4.95764602889909e-5,0.7920792079207921,0.7920792079207921,0.7920792079207921,0.7920792079207921
Semiaquatic,Hebius_johannis,Thamnophis_sauritus,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Semiaquatic,Hebius_johannis,Xenochrophis_bellula,0.36976742747497116,0.02984209509162304,0.1168126852074361,0.009101845077435052,0.0594059405940594,0.06930693069306931,0.12871287128712872,0.16831683168316833
Semiaquatic,Hebius_johannis,Xenochrophis_maculatus,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Semiaquatic,Hebius_khasiense_1,Herpetoreas_pealii,0.5603423485135028,0.07204154866208828,0.2786133015618086,0.07924366506101,0,0,0,0
Semiaquatic,Hebius_khasiense_1,Natriciteres_olivacea_1,0.41972113046210746,0.037308265664352275,0.19307606635456057,0.011379028621889406,0,0,0,0.009900990099009901
Semiaquatic,Hebius_khasiense_1,Natrix_astreptophora,0.44314229174913444,0.0459375998050099,0.16791142253785254,0.0067623761649035314,0.019801980198019802,0.019801980198019802,0.0594059405940594,0.07920792079207921
Semiaquatic,Hebius_khasiense_1,Natrix_cetti,0.6335553103703853,0.09239867149799913,0.28431035252966086,0.01360181151081117,0,0,0,0
Semiaquatic,Hebius_khasiense_1,Natrix_maura_1,0.42132956792670917,0.05948813447794342,0.23620238565262544,0.008757121495153699,0.039603960396039604,0,0.009900990099009901,0.0594059405940594
Semiaquatic,Hebius_khasiense_1,Natrix_natrix,0.6005612428138127,0.07100161489130169,0.2062595355021477,0.010451996409229782,0,0,0,0
Semiaquatic,Hebius_khasiense_1,Natrix_natrix_persa,0.3372389631363152,0.043553229583534275,0.12817302627433563,0.006411378106179226,0.0891089108910891,0.019801980198019802,0.12871287128712872,0.1485148514851485
Semiaquatic,Hebius_khasiense_1,Rhabdophis_auriculata,0.740692016470045,0.11097673060195662,0.4448985748932316,0.03384792542339956,0,0,0,0
Semiaquatic,Hebius_khasiense_1,Rhabdophis_chrysargos_1,0.5484633227318281,0.06527484862466984,0.2506143537938648,0.019908842117507524,0,0,0,0.009900990099009901
Semiaquatic,Hebius_khasiense_1,Rhabdophis_chrysargos_3,0.5526849030347009,0.06577727605018001,0.2797831497654089,0.020062082584559444,0.009900990099009901,0,0,0.009900990099009901
Semiaquatic,Hebius_khasiense_1,Rhabdophis_himalayanus_1,0.6280948618517769,0.06819851679457076,0.2834029372699519,0.02080056150445285,0,0,0,0.009900990099009901
Semiaquatic,Hebius_khasiense_1,Rhabdophis_leonardi,0.7180914424945406,0.08542108730901482,0.32174554079635975,0.026053449017088448,0,0,0,0
Semiaquatic,Hebius_khasiense_1,Rhabdophis_subminiatus_1,0.6153586241382332,0.0804593569465698,0.33671975719813385,0.024540120246560628,0,0,0,0
Semiaquatic,Hebius_khasiense_1,Rhabdophis_swinhonis_1,0.5805671980105401,0.06303796481819077,0.2527055283579852,0.019226592101203845,0.009900990099009901,0,0,0.009900990099009901
Semiaquatic,Hebius_khasiense_1,Thamnophis_atratus,0.5090176848842165,0.05099148997857211,0.1745775052917943,0.007506348566483164,0.009900990099009901,0,0.019801980198019802,0.04950495049504951
Semiaquatic,Hebius_khasiense_1,Thamnophis_bogerti,0.706136123316726,0.08164563439202945,0.24074042274006133,0.012018879835356017,0,0,0,0
Semiaquatic,Hebius_khasiense_1,Thamnophis_chrysocephalus,0.17259675855271717,0.01871742434017304,0.06268080156928188,0.0027553521464690747,0.32673267326732675,0.2376237623762376,0.3465346534653465,0.38613861386138615
Semiaquatic,Hebius_khasiense_1,Thamnophis_cyrtopsis,0.7372418494236129,0.09443383865544044,0.29904549894254123,0.013901404130701917,0,0,0,0
Semiaquatic,Hebius_khasiense_1,Thamnophis_elegans,0.7123892275842665,0.0811355645371025,0.25145939344174484,0.011943793539075084,0,0,0,0.019801980198019802
Semiaquatic,Hebius_khasiense_1,Thamnophis_hammondii,0.03071642616211323,0.004344802823399968,0.012090390918762985,6.395891639719765e-4,0.6237623762376238,0.5643564356435643,0.6336633663366337,0.6237623762376238
Semiaquatic,Hebius_khasiense_1,Thamnophis_lineri,0.24403776382420428,0.024398695624743408,0.07557323529358023,0.0035916799843231455,0.19801980198019803,0.1782178217821782,0.3069306930693069,0.31683168316831684
Semiaquatic,Hebius_khasiense_1,Thamnophis_marcianus,0.6982177576537303,0.10340907903697363,0.259284775247548,0.015222630139200092,0,0,0,0
Semiaquatic,Hebius_khasiense_1,Thamnophis_melanogaster,0.5565744799180483,0.055936172932850727,0.19122341796268194,0.00823424480605491,0.04950495049504951,0.009900990099009901,0.039603960396039604,0.06930693069306931
Semiaquatic,Hebius_khasiense_1,Thamnophis_pulchrilatus,0.6511389421549156,0.08461248372562284,0.29687935100075863,0.012455623402793423,0,0,0,0.019801980198019802
Semiaquatic,Hebius_khasiense_1,Thamnophis_radix,0.5994052924849042,0.07445561375870213,0.21575768015848734,0.010960452221323936,0,0,0.009900990099009901,0.019801980198019802
Semiaquatic,Hebius_khasiense_1,Thamnophis_sauritus,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Semiaquatic,Hebius_khasiense_1,Xenochrophis_bellula,0.5569306069401796,0.06085049870909351,0.23481310398687757,0.01855941449266081,0,0,0,0
Semiaquatic,Hebius_khasiense_1,Xenochrophis_maculatus,0.01275980471317295,0.0016114329122033644,0.005657557876900773,4.914873662363e-4,0.5643564356435643,0.5445544554455446,0.5544554455445545,0.5544554455445545
Semiaquatic,Hebius_parallelum,Herpetoreas_pealii,0.4466659490468218,0.06607501366643771,0.26348081707191984,0.07268064539318123,0.009900990099009901,0,0.009900990099009901,0
Semiaquatic,Hebius_parallelum,Natriciteres_olivacea_1,0.5806100799435723,0.054794294916678705,0.2954883134056845,0.016712271103207315,0,0,0,0.009900990099009901
Semiaquatic,Hebius_parallelum,Natrix_astreptophora,0.5627977311471724,0.06400032593101132,0.24079478496830545,0.009421351582559792,0,0,0,0.009900990099009901
Semiaquatic,Hebius_parallelum,Natrix_cetti,0.7310905657632993,0.10903397474562725,0.3437412839911325,0.016050659048671305,0,0,0,0
Semiaquatic,Hebius_parallelum,Natrix_maura_1,0.27525410990468535,0.037361456381440145,0.15308440457612668,0.00549990036903016,0.1188118811881188,0.009900990099009901,0.04950495049504951,0.1188118811881188
Semiaquatic,Hebius_parallelum,Natrix_natrix,0.3959726486068996,0.043159523024683455,0.1282830326853544,0.006353421402719751,0.07920792079207921,0.019801980198019802,0.12871287128712872,0.12871287128712872
Semiaquatic,Hebius_parallelum,Natrix_natrix_persa,0.18705956967414172,0.024562278230883333,0.0739814786118676,0.0036157606311451153,0.25742574257425743,0.0891089108910891,0.27722772277227725,0.27722772277227725
Semiaquatic,Hebius_parallelum,Rhabdophis_auriculata,0.704449867817432,0.08981740894826239,0.37168654440393145,0.027394328011949607,0,0,0,0
Semiaquatic,Hebius_parallelum,Rhabdophis_chrysargos_1,0.5746322865789346,0.06612969557426776,0.2617289206541359,0.020169570611142756,0,0,0.009900990099009901,0.009900990099009901
Semiaquatic,Hebius_parallelum,Rhabdophis_chrysargos_3,0.5953084604006287,0.07151851395705333,0.3146348151628266,0.021813161314810096,0.009900990099009901,0,0,0
Semiaquatic,Hebius_parallelum,Rhabdophis_himalayanus_1,0.5206891520032222,0.06332392814336568,0.27195505772767026,0.01931381097359129,0.009900990099009901,0,0,0
Semiaquatic,Hebius_parallelum,Rhabdophis_leonardi,0.5550687330887659,0.05736040662450588,0.22258754562971014,0.017494935696437952,0,0,0,0.019801980198019802
Semiaquatic,Hebius_parallelum,Rhabdophis_subminiatus_1,0.5323306830380254,0.06121110911562433,0.26480431728577014,0.01866940074005655,0,0,0,0
Semiaquatic,Hebius_parallelum,Rhabdophis_swinhonis_1,0.5862372779409186,0.06058134179890296,0.25069065382501704,0.01847732158026462,0.009900990099009901,0,0,0.019801980198019802
Semiaquatic,Hebius_parallelum,Thamnophis_atratus,0.5899964908941804,0.06182797554119599,0.21748159433450853,0.009101564511396704,0.009900990099009901,0,0.019801980198019802,0.039603960396039604
Semiaquatic,Hebius_parallelum,Thamnophis_bogerti,0.4560584808608784,0.05273088680813798,0.15913985118177124,0.007762401466754244,0.009900990099009901,0.019801980198019802,0.04950495049504951,0.04950495049504951
Semiaquatic,Hebius_parallelum,Thamnophis_chrysocephalus,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Semiaquatic,Hebius_parallelum,Thamnophis_cyrtopsis,0.6829240899687402,0.07175086139811765,0.23296514468475035,0.010562291390701079,0,0,0,0.009900990099009901
Semiaquatic,Hebius_parallelum,Thamnophis_elegans,0.6283107688702994,0.07241151196154154,0.22997695024268663,0.010659544352161652,0,0,0.009900990099009901,0.019801980198019802
Semiaquatic,Hebius_parallelum,Thamnophis_hammondii,0.06985468295044872,0.009506951597603869,0.027041765175238097,0.0013994980834309198,0.49504950495049505,0.39603960396039606,0.5148514851485149,0.49504950495049505
Semiaquatic,Hebius_parallelum,Thamnophis_lineri,0.07231692604936557,0.00745788313747163,0.023671771354201353,0.0010978590823975517,0.6039603960396039,0.5643564356435643,0.6633663366336634,0.6732673267326733
Semiaquatic,Hebius_parallelum,Thamnophis_marcianus,0.7635087794547406,0.11307896262245218,0.28918243849129627,0.016646113093324755,0,0,0,0
Semiaquatic,Hebius_parallelum,Thamnophis_melanogaster,0.41216218701251717,0.04250536620328385,0.14928679513016332,0.006257124371183086,0.06930693069306931,0.0297029702970297,0.0594059405940594,0.0891089108910891
Semiaquatic,Hebius_parallelum,Thamnophis_pulchrilatus,0.40008619697849057,0.04800040741809998,0.1731542747576899,0.007066037677362887,0.04950495049504951,0.009900990099009901,0.04950495049504951,0.10891089108910891
Semiaquatic,Hebius_parallelum,Thamnophis_radix,0.5001531242060135,0.057641609423890496,0.17089398133021588,0.008485298477267969,0.009900990099009901,0.009900990099009901,0.019801980198019802,0.0297029702970297
Semiaquatic,Hebius_parallelum,Thamnophis_sauritus,0.13930080599022987,0.01436578113568554,0.05657426530252649,0.0021147560245754495,0.33663366336633666,0.32673267326732675,0.37623762376237624,0.40594059405940597
Semiaquatic,Hebius_parallelum,Xenochrophis_bellula,0.3225144304456272,0.03294180902723877,0.1310595712433741,0.010047258458758286,0.04950495049504951,0.039603960396039604,0.0594059405940594,0.06930693069306931
Semiaquatic,Hebius_parallelum,Xenochrophis_maculatus,0,0,0,0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901
Semiaquatic,Herpetoreas_pealii,Natriciteres_olivacea_1,0.22720480219537087,0.026257442226513064,0.12149623426360125,0.008008525223904614,0.0891089108910891,0.0297029702970297,0.1188118811881188,0.1188118811881188
Semiaquatic,Herpetoreas_pealii,Natrix_astreptophora,0.18253689030085207,0.02109529290301078,0.07115519785511545,0.0031053931098816573,0.19801980198019803,0.1188118811881188,0.26732673267326734,0.3069306930693069
Semiaquatic,Herpetoreas_pealii,Natrix_cetti,0.12295246407164595,0.014209282509762208,0.040845508632733306,0.002091718195383758,0.4158415841584158,0.31683168316831684,0.5346534653465347,0.48514851485148514
Semiaquatic,Herpetoreas_pealii,Natrix_maura_1,0.18178073577743192,0.021007906177373054,0.07646501352047387,0.003092529096239459,0.22772277227722773,0.0891089108910891,0.2376237623762376,0.19801980198019803
Semiaquatic,Herpetoreas_pealii,Natrix_natrix,0.5868382260441118,0.09323801581648519,0.25397097467304763,0.013725369599121616,0.019801980198019802,0,0.019801980198019802,0.019801980198019802
Semiaquatic,Herpetoreas_pealii,Natrix_natrix_persa,0.29717003369956063,0.03434313410597503,0.09469091373130685,0.005055579579519153,0.10891089108910891,0.0297029702970297,0.1782178217821782,0.13861386138613863
