Species,Habit,Diet,Origin,Lineage,JL_log10_res,HLRA_log10_res,HLV_log10_res,HWLSL_log10_res,HWFSL_log10_res,HW_log10_res,HHP_log10_res,HH_log10_res,ES_log10_res,EN_log10_res,ED_log10_res,NL_log10_res,EL_log10_res,NN_log10_res,EE_log10_res,BWH_log10_res,BWM_log10_res,BWV_log10_res,MBVL_log10_res,TL_log10_res,DSR_res
Thamnophis_eques,Semiaquatic,anurans,American,North-Central American,0.050725554291021775,0.054720245235409595,0.03343438493183246,0.01655721945446103,0.07797963408725456,0.03984832936669969,0.01482221185517735,0.039606817168780374,0.051703949948070045,0.020763638197000434,0.11257316713692826,0.05740997903328462,0.12064873204535585,0.040204021805779686,0.04573551139491123,-0.010927840088870292,0.016722619725103735,-0.02154057534417219,0.0019261539644841522,0.059829602817738387,0.186408931204734
Thamnophis_errans,Terrestrial,unknown,American,North-Central American,0.04738430317934049,0.0626673562379025,0.034605708242491366,0.022638114418862636,0.07477485085877321,0.02810304357009778,0.008808413790329234,0.03442333569400886,0.010731738760273835,4.809851391656967e-4,0.08695073498737348,0.02439343273087286,0.06444756794403281,0.0856599569827535,0.06466756537487683,-0.01798633107193784,-0.014739647408573394,-0.08092368774470236,0.04754924115226238,0.08016513653266842,0.7057242736272628
Thamnophis_exsul,Terrestrial,unknown,American,North-Central American,0.008098721512883643,0.021704207729846135,0.020085198056587768,0.009559556155756427,0.09828506424321515,0.005193671979248599,-0.02327673113208858,-0.03133803807799711,0.018130333503032853,-0.007568376724763656,0.03579174182895337,0.015348285353097913,-0.003604426004183224,0.11316079841588145,0.04602857152746737,-0.03903894455865986,-0.04290646575103532,-0.060945181698932205,-0.009097067417396259,-0.04327189135887491,-1.0492875301286602
Thamnophis_fulvus,Semiaquatic,anurans,American,North-Central American,0.0490469657837166,0.05388017428376533,0.04278522137607956,0.046330423012968885,0.03289455243829116,0.03821250465927915,0.04578782362839979,0.07658626862993292,0.03155508953560841,0.0021119259123814783,0.04584808179099602,0.018776940414886555,0.07352338284043536,0.037877729424441293,0.05348643016105789,0.12001326833531374,0.11312808193418425,0.04089290461835299,0.15269343326046853,-0.04258175113090529,-0.7966521636339147
Thamnophis_godmani,Semiaquatic,unknown,American,North-Central American,0.041584997978148415,0.08196965226289386,0.041395799040379544,0.08882815357604781,0.07079660521199674,0.0802760419689136,0.04872314562474426,0.0800049131483827,0.05903974698032623,0.027675910415912705,0.07671926835404784,0.07929640313782282,0.09062491732032829,0.12602432545473138,0.10896723238746775,0.09086234642710352,0.03278998358221019,-0.007797724692991559,0.13419039254654308,0.08684308184760432,-1.8119366196819477
Thamnophis_hammondii,Semiaquatic,aquatic generalist,American,North-Central American,0.02820677202539785,0.024927161652505754,-0.005625938600955756,-0.10756521772584118,0.08640521243284546,-0.09612180637688414,-0.05905580346989883,-0.01158873877527491,0.0060467000877195394,0.002685949622551995,0.08157202426882543,0.05878937083577033,0.07687573788149382,0.08659304523368637,0.04004788122079595,-0.02127664467414573,0.015562757184662917,-0.05790311259653754,0.06331433525098203,-0.0370263161435559,0.5203736174911604
Thamnophis_lineri,Semiaquatic,unknown,American,North-Central American,0.05414591043087254,0.0672734960362034,0.04264605370134221,0.10349279719313598,0.10069814830629298,0.09391219995759156,0.032627135512823216,0.05220914350486424,0.04914654706231222,0.019709539032942196,0.07842489977417241,0.08610001681174553,0.09841101123505532,0.12587414085254572,0.052878073527455514,0.04390515849531843,0.0284242926409726,0.03332252677291801,0.08900782572424405,0.016588737933292907,-0.6972652270709168
Thamnophis_marcianus,Semiaquatic,generalist,American,North-Central American,0.011621950118318868,0.02589842302978698,-0.007137917161576532,-0.005274065771776899,-0.0020829771565503766,-0.007448759084408282,0.01547428308243222,0.005914281258038334,0.03319004050233411,0.025227707694303526,0.007879544290884978,0.009280743718697694,-0.015970620189631555,0.014991821284918508,0.0022291927534029386,0.05878448540029274,0.052025710852899656,0.03233714157510714,0.07941750240302675,-0.08260042214231111,-2.093451476491285
Thamnophis_melanogaster,Semiaquatic,generalist,American,North-Central American,0.06267103903357107,0.0497464161063482,0.07332791171710194,0.07657379523060062,0.033743040530053524,0.0652824959504801,0.03180634202330598,0.02882925992408852,0.03952204828999405,0.06251901807969186,0.042197378688934833,0.09235881757462867,0.04960472665359754,-0.019301892858510066,0.0032828037256856053,0.08004667002508399,0.16425556902300525,0.12086015067607096,0.1674313730755242,-0.025147757587200184,0.7415457904796686
Thamnophis_proximus,Semiaquatic,aquatic generalist,American,North-Central American,-0.044397626885046046,-0.062140711298016967,-0.034616685022333005,-0.10726113162743438,-0.07690232567894319,-0.120088655153227,-0.0934353252406015,-0.0945765613714724,-0.05170203167412897,-0.04985255592310481,0.010296343749980971,-0.08127368020006388,-0.12055353719349468,-0.06449091532980614,-0.05919437176211019,-0.17428368252515827,-0.12045943027208363,-0.14237858388226735,-0.07266215662721112,0.10452962238427728,-0.3306469096716093
Thamnophis_pulchrilatus,Semiaquatic,unknown,American,North-Central American,0.02193440980311154,0.011089866395019344,-0.020497704009913513,-4.404446916880586e-4,0.11115611879417671,-0.0034139927439864274,-0.034381002013754124,-0.010921715224229167,0.009975286182003778,-0.005634122183962561,0.06145428398307479,-0.07613304495150044,0.002688747566131575,0.0713469546851501,0.035734164642132187,-0.055213089278904524,-0.04589998133877232,-0.05090076889202296,0.025603609433871334,0.0438607677950278,0.21477396415495284
Thamnophis_radix,Semiaquatic,generalist,American,North-Central American,-0.032021207431243946,-0.014446729471672363,-0.02699598379422087,-0.011131675203555706,0.03715844360806751,-0.025297954396303845,-0.013119094089784643,0.01950404643533599,-0.01809206144361037,0.004144850282303873,-0.014695321216006892,-0.013354908866209872,0.0037376876288324054,0.04977022239576019,0.008982626829209972,0.017153603538382696,0.01743030989173398,0.039707250248594714,0.02466237675677876,-0.013129726787528141,0.7346199975440649
Thamnophis_rossmani,Aquatic,fish,American,North-Central American,0.02611294359826494,0.043253220891141184,0.028853578636974617,0.027700687005162483,0.06281286021483139,0.012827201467789175,0.01778615258349553,0.04440325311349947,0.030733888350309376,0.03644737928364514,0.07118592064299817,0.05840615187371769,0.05432549725533937,0.03717925422350604,0.0296892446962779,7.490138359663019e-4,0.04065373378739367,-0.020535850108507177,0.08676431272856357,0.025427172885568585,2.020784281947699
Thamnophis_rufipunctatus,Aquatic,aquatic generalist,American,North-Central American,0.05482478687228756,0.059902419922627716,0.06869559772057512,0.014997787093525512,0.02100252452996766,-0.0014522871498989286,-0.0025484516389106555,0.036988514680996384,0.0775340759661382,0.1180235327148272,0.022127189580043248,0.05642450735379319,0.04283460352800635,0.037982187505865,-0.04550402920046406,-0.027189283076487773,0.07829818674007152,-0.005419881475926881,0.03519448770436038,0.03737203472520259,2.178818822862678
Thamnophis_sauritus,Semiaquatic,generalist,American,North-Central American,-0.02258373568470209,-0.03238229860277468,-0.04289372452116578,-0.14260181504603692,-0.045792977238731554,-0.1337656700190977,-0.11817788866950005,-0.05582895493734746,-0.01616727377556281,-0.02004033646608492,0.06606811660283396,-0.013698002647307996,-0.023921236317226015,-0.041929524067334405,-0.049582440353773925,-0.11918480718264012,-0.11475847780954752,-0.11652986419373135,-0.11604868589862932,0.22599661836186097,0.417740743123698
Thamnophis_scalaris_2,Terrestrial,generalist,American,North-Central American,0.06582824732087122,0.07628029958455303,0.05806654009516101,0.07168413145436237,0.11383353892101791,0.07478064371299069,0.0555168010269383,0.0788218270012333,0.06764985056640976,0.04547096431727314,0.1198007011585752,0.15231833627850627,0.09279068291251158,0.12608102489581835,0.07647672949128373,0.038761028572148484,0.06942303099945121,-0.020772173483848987,0.14151843957459434,0.06746225825145279,0.680325750514447
Thamnophis_scaliger_1,Terrestrial,generalist,American,North-Central American,0.06713467960718936,0.08628033103297403,0.07253430705460064,0.06703015980655924,0.15985469559882357,0.06119420601515666,0.040650636157561704,0.08062654575118679,0.08735367934342977,0.03739103110005944,0.1128359683246901,0.15584642923719236,0.13472949128586792,0.15240875194656098,0.1038084552608294,0.0047752633321533275,0.04464609995142097,0.02012175499331717,0.07281704363999317,-0.09944494118019476,1.6245891393087613
Thamnophis_sirtalis,Semiaquatic,generalist,American,North-Central American,0.02714444294707996,0.020860568159119512,0.02613784444928459,-0.013637305722566846,0.0775121488789871,0.0053752811846844994,0.024243536444754514,0.03205266449580546,0.05884141631959397,0.020307941402934848,0.07907085241916514,0.054992321182564086,0.03879320126409276,0.09313862197916659,0.04292549662480653,0.014070234044884528,0.02166747844665866,-0.03791428981799231,0.029497150724646568,0.016142367550233423,0.2669963239649882
Thamnophis_sumichrasti,Aquatic,generalist,American,North-Central American,0.06442877025885133,0.07362434043523824,0.06893467030840517,0.05918062635432818,0.06384177874534111,0.04169902915291657,0.05166644259783614,0.0549877120845501,0.05047545147523683,0.05889494129925408,0.10481231999232868,0.01883106422956346,0.05048574825873356,0.05257138545155965,0.04136222093442741,0.05598304226737501,0.05265811458709098,0.017554944804492757,0.1031951127909056,0.06357891166985244,-0.31671985376615763
Thamnophis_validus,Aquatic,aquatic generalist,American,North-Central American,0.04875893677055898,0.05754041417864417,0.05618344478421801,0.07940124260940745,0.015458671139724375,0.06744517595523199,0.0459058099957701,0.07897263219407127,0.041399556849940795,0.07216927735560592,0.01819979192705354,0.06734583654920587,0.06911809667287588,0.029182804600066746,-0.02231503272205981,0.06244656423256188,0.09032031618118787,0.04219376620865316,0.08869799832536755,0.05598448650322244,-0.26259527464410204
Trachischium_fuscum,Burrowing,annelids,Asian,Asian II,-0.14293929712875475,-0.10506570663062695,-0.06202961247885685,-0.1041970416760049,-0.2416475939055353,-0.108663475305613,-0.058513258864675,-0.09674153468172504,-0.0957221119736429,0.0013821678884253334,-0.2069990131433052,-0.29795365354968023,-0.15440486474500156,-0.18256147881524612,-0.13621781839455566,-0.008459571936204488,-0.08089607271836166,-0.03690989499410434,-0.13006414413463302,-0.23627062992853873,-4.892447318058985
Trachischium_guentheri,Burrowing,annelids,Asian,Asian II,-0.13648120966938634,-0.10065959092955501,-0.053625377844511,-0.10071796313983385,-0.2514675611182951,-0.1112635833046797,-0.08282937302098194,-0.08799248469352264,-0.08598218826760083,-0.0108370008091307,-0.22965482084337674,-0.23261205347401673,-0.14619711507475636,-0.17594450138654827,-0.11651189876552227,0.031505340926261526,-0.029027669383672836,0.016544772045100575,-0.09231902640857056,-0.21762142821388455,-4.725893124178379
Trachischium_laeve,Burrowing,annelids,Asian,Asian II,-0.10798931881133994,-0.06550143829527368,-0.033284619453485126,0.0025909422543005114,-0.053829383194695185,-0.018319620121505533,0.032422192860294484,0.022761113494926356,0.001974289226003646,0.021778963313207292,-0.22020102882589807,-0.10359492773998713,-0.09145986135036233,0.018549193981498718,7.924987694615113e-4,0.09046723901682921,0.08589010568179097,0.04924686149036218,-0.043377016945121194,-0.1659148056158077,-3.9179057410079885
Trachischium_monticola_1,Burrowing,annelids,Asian,Asian II,-0.05863292456082546,-0.041381709748964074,-0.02871282625585503,-0.013578313966111196,-0.143235994751305,-0.019920119840219318,0.01634100780851488,-0.0018739547877805695,-0.01797855290901656,0.0443537628950294,-0.11599270638082744,-0.12381194139541656,-0.04311642501498385,-0.1141405163027262,-0.036674719486708494,0.0703394012869631,-0.0025809147028285056,0.027129142174692804,-0.029520818996856574,-0.16854922038945594,-2.179922797997026
Trachischium_susantai,Burrowing,annelids,Asian,Asian II,-0.09728622288306701,-0.051117166564605424,-0.051772497340389,-0.08743862679609511,-0.12962307073201523,-0.09505608960853744,-0.02788836568899355,-0.02830159026143991,-0.039346213992136864,0.008933283251244373,-0.12189182032023838,-0.13210714425014572,-0.08919320512309262,-0.008939328584811012,-0.10764721280319225,-0.05754028130515241,-0.12587150217438092,-0.05143457750361093,-0.12698233623092012,-0.2914968760740942,-4.281593011566704
Trachischium_tenuiceps,Burrowing,annelids,Asian,Asian II,-0.1127652565781106,-0.05747889503715311,-0.01586297577316833,-0.033406876043586935,-0.08988235951383591,-0.040862488505238576,-4.445262185354054e-4,-0.038775747605950074,-0.04422764231947077,0.0014609367151790192,-0.13120377470797354,-0.17108355387263877,-0.08059881588626361,-0.057490978731627236,-0.04955495059153553,0.06708164899646393,-0.015910516951185928,3.042203269051255e-4,-0.020168552314087516,-0.17341455507376846,-4.320160542336741
Trimerodytes_aequifasciata,Aquatic,aquatic generalist,Asian,Asian IV,0.07291665020138523,0.05459387496655792,0.05270010545498287,0.0618502582355859,0.036196489971565785,0.056397456382868236,0.06187102034995573,0.031225708465811835,0.07852238824482412,0.053840699613863396,0.040737921959625736,0.09413962241674206,0.06915395117399474,0.08506571565211114,0.06041091890730659,0.01878035875876465,0.08657013849888333,0.03607404370870651,0.04615387461621195,0.055358142827069225,0.26419527048453056
Trimerodytes_annularis,Aquatic,aquatic generalist,Asian,Asian IV,-0.006481587013388436,0.015376704359788185,0.002171622117695122,0.011877825636591064,-0.021915120152422928,0.008958494169571637,0.01961063512093826,0.045288904904589804,0.025176957249549863,0.023480658981263485,-0.0560451232964688,0.0767930845982325,0.030256504210398227,0.013165086006552503,4.720404523634782e-4,0.056970277410322186,0.043869727456313644,0.01891527094325655,0.032029886829576824,-0.0928560560206384,-0.399307046531499
Trimerodytes_balteata,Aquatic Burrowing,fish,Asian,Asian V,-0.16313065354140735,-0.1508080594138188,-0.133326801771721,-0.09305846663008369,-0.12024514455022019,-0.09894191956072816,-0.08580301771367398,-0.09078693216524572,-0.09925863975436086,-0.09156663946155094,-0.22889279724316777,-0.06879975787290443,-0.14296330793466808,-0.11730436876145926,-0.08846405685549084,-0.044468724132484816,-0.12286541933956084,-0.07836675349293826,-0.12332207920318089,-0.19323523956397642,-1.0954528253426703
Trimerodytes_percarinata,Aquatic,aquatic generalist,Asian,Asian IV,0.031161976102430315,0.022354576267780722,0.020125035143848957,0.03484416273463225,0.028853559996064395,0.034653852147162115,0.044506866967843416,0.04726569344514289,0.0536250638240139,0.0523766134340697,0.08244737293080272,0.09429774668258419,0.06856824484758181,0.052412776617295743,0.06593169698118763,0.045186148771973376,0.08443310898778764,0.059968700162149065,0.06853668652199757,0.10307914425571231,0.13095190344495355
Tropidoclonion_lineatum,Burrowing,annelids,American,North-Central American,-0.08360211481311897,-0.05526148051180111,-0.04925469859840164,-0.05263015522936372,-0.09088103028496604,-0.07148155924874373,-0.03329242040381627,-0.05794866344225319,-0.08019892770685992,-0.005039507621423521,-0.05542865148461672,-0.11864422088369714,-0.005180860942535066,-0.15431600454641084,-0.07193704991129439,-0.026728818506438434,-0.026210129316037906,-0.0635576828519041,0.0032484590175581394,-0.18694253505992425,1.1075234188882102
Tropidonophis novaeguinea,Terrestrial,unknown,Asian,Asian I,0.010017397775645795,0.001542357702582987,0.020598736837203504,0.04414625280849619,0.011279716433369533,0.05788227084284371,0.04268353231668647,0.04423856899734632,0.013931091154742184,0.010188175173047159,0.09893199707745629,-0.04949021213346946,0.0857637564682265,0.09087345365607657,0.07011309833023208,0.029535538445834092,0.04000561349283738,-0.043367225952093365,0.018442705337270156,-0.1170759161198249,-4.222396936106017
Tropidonophis_aenigmaticus,Terrestrial,unknown,Asian,Asian I,-0.02548384594035367,-0.03788904708090081,-0.028972595881708817,-0.05243103084128335,-0.0024552867956312042,-0.0567045696550802,-0.03795437624990031,-0.07410834537840381,-0.029199152706061555,-0.029389057759489932,0.05331976381257467,-0.03837296442982507,-0.03367602553953573,0.016129490524302934,-0.010000562983990408,-0.08237197561399619,-0.056094563733622135,-0.07561767045984188,-0.03680761733537956,-0.009622929496376997,-4.241155259539598
Tropidonophis_celebicus,Terrestrial,unknown,Asian,Asian I,-0.021840686940222887,-0.01100401233018871,-0.0022642713205115713,-0.04849933292515924,-0.015726438772992152,-0.048564341616216936,-0.05826477464755857,-0.04647124882367792,-0.02856202806215831,-0.02188837715273627,0.05542675359064665,-0.046882871458137645,-0.01963716770284291,-0.016352333200456187,-0.06349739815311202,-0.06235099851280258,0.0033689544353837746,-0.025998435039024076,0.04221047200902537,0.13317984752198958,-4.171546960584761
Tropidonophis_dolasii,Terrestrial,unknown,Asian,Asian I,-0.0657713551121268,-0.03541739079903034,-0.013481506940221493,-0.0037730330141826736,-0.02223529710589551,-0.026700334198570593,-0.05220671679328304,-0.10028033864530501,-0.011166954279416491,0.029716674701704495,0.014193737924330041,-0.04620068527487716,-0.1131977793868501,0.02604584668492497,-0.01459987236797519,-0.05877032719611926,0.02182678389386415,5.01161647215712e-4,0.04137374592048362,NA,-5.6197180684959545
Tropidonophis_doriae,Terrestrial,unknown,Asian,Asian I,-0.046400490525176606,-0.05631566190929262,-0.038052266145959114,-0.045806570794141424,-0.057835197640045084,-0.049579233922068915,-0.05317719617952404,-0.057120490138050484,-0.04826691223611132,-0.03189096540638722,0.0012551549009754755,-0.07826516463683751,-0.06248849295891389,-0.03420972452656673,-0.027310635055936627,-0.05631569923606335,0.005790012273865888,0.003909383670683989,3.5940619552719095e-4,0.05277842694803138,-3.11224104289847
Tropidonophis_elongatus,Terrestrial,anurans,Asian,Asian I,-0.03898772369929027,-0.05422116434645377,-0.05441282073080296,-0.10466971309597331,-0.012394823989672437,-0.09057107968104224,-0.08048294189754106,-0.3575152990949298,-0.16671385656382745,-0.051061325113367036,0.10413307427430285,-0.03921863316134811,-0.025082294655488266,-0.005709330345519155,-0.008821076757610595,-0.12422461443881568,-0.06966739140133406,-0.04307309875401541,-0.03935335374460567,0.14832059006185846,-3.818490067249463
Tropidonophis_halmahericus,Terrestrial,anurans,Asian,Asian I,-0.05325043070097128,-0.08204282400508292,-0.05214489449194257,-0.1038861034163609,-0.06148905720677822,-0.12307164242704138,-0.1028120374233525,-0.0989548724281762,-0.05961425368402254,-0.07258894149885778,0.04486096733378799,-0.18635255582600468,-0.12404103944364094,0.004994923576837966,0.008250824010344252,-0.1486060428927329,-0.11372567332331927,-0.06319884456310156,-0.05659841855987385,0.1572746443760862,-4.72020203034406
Tropidonophis_hypomelas,Terrestrial,unknown,Asian,Asian I,-0.07240041018163139,-0.09017016508683477,-0.09396170923399284,-0.1690806099317153,-0.12709762198291613,-0.122392076073196,-0.1497966814107045,-0.06909688440864928,-0.03282031234649972,-0.030420274363094933,0.07065625632379169,-0.11737827499253475,-0.02602867323188331,-0.05192014736043898,-0.02386620313503308,-0.08881432532711558,-0.10255462596846582,-0.07571002919506852,-0.07810277039614115,0.08459264170644008,-2.8193543457312265
Tropidonophis_mairii_brongersmai,Terrestrial,anurans,Asian,Asian I,-0.0025038223823764688,-8.405533786480502e-4,-0.0200463412064136,0.00715610149696988,0.04220557122395616,-0.0035839305216918975,-0.03769576484080681,-0.041319337493708745,-0.008037338929000147,0.0034896434305213145,0.039669006176894624,-0.026554860124522343,-0.028048428311672174,0.021707481138052147,-0.01063229055425453,0.15666506638579109,-0.024167031052496502,-0.0057352657167860106,0.03602849866826917,0.07968860988222533,-3.922232181689334
Tropidonophis_mairii_mairii,Terrestrial,anurans,Asian,Asian I,0.01270440523938316,-0.00945154630795452,0.007304336505446727,0.004429898515495878,-0.010941635408844724,-0.007947666801397062,0.01973868372441414,-0.018675362648220367,0.0021737792368042405,0.0013765625169947675,0.021214980774237818,0.011277844763656062,0.02224255371222889,0.02463275255228812,-0.02093424340563711,0.014121777968989172,0.00801417781731102,-0.007362584562705186,0.04594316528434442,-0.05698806392085863,-4.485796299156178
Tropidonophis_mcdowelli,Terrestrial,unknown,Asian,Asian I,0.008052426498801673,-0.036827305827287625,-0.017835000963792563,-0.09596334273109407,0.010090890533871065,-0.11063198502797866,-0.06950663684982504,-0.08046333596641383,-0.026354165422073465,-0.03599162244278406,0.07934003074371442,0.015232150461634869,-0.04537861167869702,0.034732558645657316,-0.014478373178961505,-0.1376468997069593,-0.11271665517300655,-0.07876147470932779,-0.07562080377203029,0.25824027661597165,-3.550494133343693
Tropidonophis_multiscutellatus_3,Terrestrial,anurans,Asian,Asian I,-0.06256185491860024,-0.09497999588463035,-0.08213106885825566,-0.17726852418752387,-0.16513515847263743,-0.16091432465569044,-0.0878588665958743,-0.07932658532686086,-0.09528549016277679,-0.07579021477058283,0.039844971250429434,-0.12287527283083918,-0.13161945163351443,-0.03683453046153731,-0.042752857818329576,-0.16808416096799145,-0.07376884745637016,-0.07476366289854733,-0.025010251590277647,NA,-4.340208978294272
Tropidonophis_parkeri,Terrestrial,unknown,Asian,Asian I,-0.04067175223403737,-0.05529280376274934,-0.03875793203804761,-0.08199237808063417,-0.05381098108921957,-0.09776588470174408,-0.08336096024499887,-0.05393974823265998,-0.04946977353510338,-0.017083694462345665,0.04766400404024994,-0.07637892258994296,-0.05110180562940372,-0.012409196477203807,-0.03881713935842222,-0.13614431850887973,-0.09552013956319698,-0.06874800306883692,-0.04871774048523248,0.10044360224184457,-4.281114036643925
Tropidonophis_picturatus,Terrestrial,unknown,Asian,Asian I,-0.007183716527261809,-0.032824263732925615,-0.0130926683120158,-0.026983121973239127,-0.03626140698918237,-0.02627421683436943,-0.047133654522561436,-0.043271143546238386,-0.011550192884234861,-0.022830578907205943,0.060403818484070254,-0.03123968979204448,-0.007981264432871364,0.01937669197178989,0.001033961250697078,-0.050459723782604236,-0.02045078417925823,-0.008349920901901241,-0.03411712078914013,0.1156260497967766,-4.145285701056657
Tropidonophis_spilogaster,Terrestrial,anurans,Asian,Asian I,-0.002624317406948347,-0.014199949605281221,0.030296929081845777,-0.06260618439961141,0.03736401200231461,-0.03793365732463374,-0.028291317655981967,0.013161693443381771,0.045420565509007395,0.00786380976596791,0.076716911764525,-0.022836611554586606,0.01404528575657175,0.06386478432077503,0.016029208997511653,-0.025777696017090207,-0.043234322171879946,-0.048825912003236174,-0.04273738610797837,NA,-1.2009125429037648
Tropidonophis_statisticus_1,Terrestrial,unknown,Asian,Asian I,-0.07963595309876158,-0.08714146859028636,-0.0721669303213758,-0.1040821303991531,-0.013244765475548263,-0.10649411326417038,-0.09797583394934391,-0.07913333657838095,-0.07862965891533957,-0.07477228413196615,-0.01568957126687327,-0.06978256758712213,-0.08532076536502664,0.037946333017733924,-0.02919522232944704,-0.11764477036006589,-0.09297537131550801,-0.05264706836232546,-0.0524531100453769,0.01036282049739149,-4.436331663876756
Tropidonophis_truncatus,Terrestrial,lizards,Asian,Asian I,0.051627050458419615,0.04677190349142002,0.04838557125835531,0.039074455964906205,0.06340763004125999,0.02661562792166077,0.018520060612723516,0.0056267317085128676,0.004278614691277678,-0.033378139398616447,0.07144700638836377,-0.10536588479913983,-0.02164158971382937,0.08276490779617725,0.07158453927482775,-0.006949889951470721,0.02156721774063828,0.04634784678212037,0.015516271961142952,-0.08801525697792292,-3.0438911058757485
Virginia_valeriae_1,Burrowing,annelids,American,North-Central American,-0.04356979834518226,-0.009380208021901001,-0.05397402693595731,0.01905779568691434,-0.08477259000229201,0.0018209767072849786,0.03759553390628367,0.005154966210290886,-0.04697514591444346,0.03630824265208704,-0.01294218751796308,-0.06312914869046386,-2.0311968623490644e-4,-0.13421962700106302,-0.03551047939848286,0.04822036967528723,0.008712182444638814,0.015413875839654685,-0.012028003126064826,-0.1405751815202637,-0.361057018065203
Xenochrophis_bellula,Semiaquatic,aquatic generalist,Asian,Asian I,-0.01908003530769896,-0.04078274891625811,-0.004938492527947952,-0.08334588447815171,-0.022845994665322555,-0.03737565213784969,0.004949538969841345,0.005700499040669478,-0.021767558661579523,-0.022277086093261827,0.06933748925744421,0.09331326327796428,0.04169043681199651,0.019738761557511496,0.007622799738337117,-0.003114136858527089,-0.01826067753672776,-0.019626856685505602,0.016066655757955135,0.15599501900873447,0.8208799241820487
Xenochrophis_cerasogaster,Aquatic,aquatic generalist,Asian,Asian I,0.0462721774983752,0.022839712587346853,0.04464421562222456,-0.06561475978849073,-0.01314155992884386,-0.07367237414610096,-0.06664136826058856,-0.03210674017911142,0.029316109065820523,0.06526322729423734,-0.0223378812876135,0.04474322852314586,0.0028083487770467776,-0.10624805588497979,-0.026612696273267775,-0.10499896968649892,-0.024300392941458377,-0.050338688947116995,-0.009948971616805856,0.02895904957305095,0.2705763096862042
Xenochrophis_maculatus,Semiaquatic,aquatic generalist,Asian,Asian I,0.013460252860484842,-0.013233143278654191,-0.005608766097367232,-0.0811229035441142,-0.008671565452823696,-0.055636281370184254,-0.05590004447788485,-0.02385091287326338,0.017467796575353706,-0.01824549041648879,0.14899131867392473,-0.03386934665203753,0.022591734986374838,0.053449081487303346,0.014306173834316283,-0.11061288578677082,-0.12330668286839493,-0.07092246049797041,-0.09751475151576121,0.021980439211899367,-0.2066770021570669
Xenochrophis_trianguligerus_1,Aquatic,generalist,Asian,Asian I,0.04746552674561093,0.03126497919654616,0.04651383703156995,0.05307073336764247,0.035853449701927664,0.049128320385187454,0.05503543914961876,0.06469054859300984,0.04947333733073086,0.03584259399003374,0.12213796522879092,0.07413460438920987,0.10885796900730442,0.06313788985526265,0.056380566017628295,-9.744750701401857e-4,0.01006853659691001,-0.004840423273151092,0.017700613399309263,0.15318614995683394,-0.21429845411429976
Xenochrophis_trianguligerus_2,Aquatic,generalist,Asian,Asian I,0.01728770106403137,0.01311846910414263,0.0038863062707133,0.014113082033206225,0.026613960497993194,0.022652396397532023,0.01004865916106239,0.01839507842865803,0.04004766267698942,0.03323189466718614,0.08067570439405797,0.04356580028622055,0.040575015856109536,0.05248907242617808,0.026580489749850122,-0.01852502929421193,0.005137165689788077,-0.020546920922599438,-0.018642475581851725,0.09084876446764023,-0.38092609673739103
Xenochrophis_vittatus,Aquatic,aquatic generalist,Asian,Asian I,0.03953369557923698,0.031963261240326994,0.031864166331490446,-0.004425447110457578,0.017775602219794132,-1.0411743065500383e-5,-0.014168182115086145,0.013977618354741508,0.029774711253784506,0.010536907389583282,0.09798207049803731,-0.001647896781205112,0.04399733463420451,0.033219786888006954,0.014449053576965932,0.003000764935917766,-0.008508226943459747,-0.036367017019402884,0.004113547634280027,0.10874850583533091,0.49064346261057257
