Taxa1,Taxa2,Habit
Hebius_optatum_1,Thamnophis_elegans,Semiaquatic
Hebius_optatum_1,Thamnophis_eques,Semiaquatic
Hebius_optatum_1,Thamnophis_fulvus,Semiaquatic
Hebius_optatum_1,Thamnophis_godmani,Semiaquatic
Hebius_optatum_1,Thamnophis_hammondii,Semiaquatic
Hebius_optatum_1,Thamnophis_lineri,Semiaquatic
Hebius_optatum_1,Thamnophis_marcianus,Semiaquatic
Hebius_optatum_1,Thamnophis_melanogaster,Semiaquatic
Hebius_optatum_1,Thamnophis_proximus,Semiaquatic
Hebius_optatum_1,Thamnophis_pulchrilatus,Semiaquatic
Hebius_optatum_1,Thamnophis_radix,Semiaquatic
Hebius_optatum_1,Thamnophis_sauritus,Semiaquatic
Hebius_optatum_1,Thamnophis_sirtalis,Semiaquatic
Hebius_optatum_1,Xenochrophis_bellula,Semiaquatic
Hebius_optatum_1,Xenochrophis_maculatus,Semiaquatic
Hebius_parallelum,Herpetoreas_pealii,Semiaquatic
Hebius_parallelum,Natriciteres_fuliginoides,Semiaquatic
Hebius_parallelum,Natriciteres_olivacea_1,Semiaquatic
Hebius_parallelum,Natriciteres_sylvatica_1,Semiaquatic
Hebius_parallelum,Natrix_astreptophora,Semiaquatic
Hebius_parallelum,Natrix_cetti,Semiaquatic
Hebius_parallelum,Natrix_maura_1,Semiaquatic
Hebius_parallelum,Natrix_natrix,Semiaquatic
Hebius_parallelum,Natrix_natrix_persa,Semiaquatic
Hebius_parallelum,Rhabdophis_auriculata,Semiaquatic
Hebius_parallelum,Rhabdophis_chrysargos_1,Semiaquatic
Hebius_parallelum,Rhabdophis_chrysargos_2,Semiaquatic
Hebius_parallelum,Rhabdophis_chrysargos_3,Semiaquatic
Hebius_parallelum,Rhabdophis_flaviceps,Semiaquatic
Hebius_parallelum,Rhabdophis_himalayanus_1,Semiaquatic
Hebius_parallelum,Rhabdophis_himalayanus_2,Semiaquatic
Hebius_parallelum,Rhabdophis_leonardi,Semiaquatic
Hebius_parallelum,Rhabdophis_rhodomelas,Semiaquatic
Hebius_parallelum,Rhabdophis_subminiatus_1,Semiaquatic
Hebius_parallelum,Rhabdophis_subminiatus_2,Semiaquatic
Hebius_parallelum,Rhabdophis_swinhonis_1,Semiaquatic
Hebius_parallelum,Thamnophis_atratus,Semiaquatic
Hebius_parallelum,Thamnophis_bogerti,Semiaquatic
Hebius_parallelum,Thamnophis_butleri,Semiaquatic
Hebius_parallelum,Thamnophis_chrysocephalus,Semiaquatic
Hebius_parallelum,Thamnophis_conanti,Semiaquatic
Hebius_parallelum,Thamnophis_cyrtopsis,Semiaquatic
Hebius_parallelum,Thamnophis_elegans,Semiaquatic
Hebius_parallelum,Thamnophis_eques,Semiaquatic
Hebius_parallelum,Thamnophis_fulvus,Semiaquatic
Hebius_parallelum,Thamnophis_godmani,Semiaquatic
Hebius_parallelum,Thamnophis_hammondii,Semiaquatic
Hebius_parallelum,Thamnophis_lineri,Semiaquatic
Hebius_parallelum,Thamnophis_marcianus,Semiaquatic
Hebius_parallelum,Thamnophis_melanogaster,Semiaquatic
Hebius_parallelum,Thamnophis_proximus,Semiaquatic
Hebius_parallelum,Thamnophis_pulchrilatus,Semiaquatic
Hebius_parallelum,Thamnophis_radix,Semiaquatic
Hebius_parallelum,Thamnophis_sauritus,Semiaquatic
Hebius_parallelum,Thamnophis_sirtalis,Semiaquatic
Hebius_parallelum,Xenochrophis_bellula,Semiaquatic
Hebius_parallelum,Xenochrophis_maculatus,Semiaquatic
Hebius_pryeri_2,Herpetoreas_pealii,Semiaquatic
Hebius_pryeri_2,Natriciteres_fuliginoides,Semiaquatic
Hebius_pryeri_2,Natriciteres_olivacea_1,Semiaquatic
Hebius_pryeri_2,Natriciteres_sylvatica_1,Semiaquatic
Hebius_pryeri_2,Natrix_astreptophora,Semiaquatic
Hebius_pryeri_2,Natrix_cetti,Semiaquatic
Hebius_pryeri_2,Natrix_maura_1,Semiaquatic
Hebius_pryeri_2,Natrix_natrix,Semiaquatic
Hebius_pryeri_2,Natrix_natrix_persa,Semiaquatic
Hebius_pryeri_2,Rhabdophis_auriculata,Semiaquatic
Hebius_pryeri_2,Rhabdophis_chrysargos_1,Semiaquatic
Hebius_pryeri_2,Rhabdophis_chrysargos_2,Semiaquatic
Hebius_pryeri_2,Rhabdophis_chrysargos_3,Semiaquatic
Hebius_pryeri_2,Rhabdophis_flaviceps,Semiaquatic
Hebius_pryeri_2,Rhabdophis_himalayanus_1,Semiaquatic
Hebius_pryeri_2,Rhabdophis_himalayanus_2,Semiaquatic
Hebius_pryeri_2,Rhabdophis_leonardi,Semiaquatic
Hebius_pryeri_2,Rhabdophis_rhodomelas,Semiaquatic
Hebius_pryeri_2,Rhabdophis_subminiatus_1,Semiaquatic
Hebius_pryeri_2,Rhabdophis_subminiatus_2,Semiaquatic
Hebius_pryeri_2,Rhabdophis_swinhonis_1,Semiaquatic
Hebius_pryeri_2,Thamnophis_atratus,Semiaquatic
Hebius_pryeri_2,Thamnophis_bogerti,Semiaquatic
Hebius_pryeri_2,Thamnophis_butleri,Semiaquatic
Hebius_pryeri_2,Thamnophis_chrysocephalus,Semiaquatic
Hebius_pryeri_2,Thamnophis_conanti,Semiaquatic
Hebius_pryeri_2,Thamnophis_cyrtopsis,Semiaquatic
Hebius_pryeri_2,Thamnophis_elegans,Semiaquatic
Hebius_pryeri_2,Thamnophis_eques,Semiaquatic
Hebius_pryeri_2,Thamnophis_fulvus,Semiaquatic
Hebius_pryeri_2,Thamnophis_godmani,Semiaquatic
Hebius_pryeri_2,Thamnophis_hammondii,Semiaquatic
Hebius_pryeri_2,Thamnophis_lineri,Semiaquatic
Hebius_pryeri_2,Thamnophis_marcianus,Semiaquatic
Hebius_pryeri_2,Thamnophis_melanogaster,Semiaquatic
Hebius_pryeri_2,Thamnophis_proximus,Semiaquatic
Hebius_pryeri_2,Thamnophis_pulchrilatus,Semiaquatic
Hebius_pryeri_2,Thamnophis_radix,Semiaquatic
Hebius_pryeri_2,Thamnophis_sauritus,Semiaquatic
Hebius_pryeri_2,Thamnophis_sirtalis,Semiaquatic
Hebius_pryeri_2,Xenochrophis_bellula,Semiaquatic
Hebius_pryeri_2,Xenochrophis_maculatus,Semiaquatic
Hebius_venningi_2,Herpetoreas_pealii,Semiaquatic
Hebius_venningi_2,Natriciteres_fuliginoides,Semiaquatic
Hebius_venningi_2,Natriciteres_olivacea_1,Semiaquatic
Hebius_venningi_2,Natriciteres_sylvatica_1,Semiaquatic
Hebius_venningi_2,Natrix_astreptophora,Semiaquatic
Hebius_venningi_2,Natrix_cetti,Semiaquatic
Hebius_venningi_2,Natrix_maura_1,Semiaquatic
Hebius_venningi_2,Natrix_natrix,Semiaquatic
Hebius_venningi_2,Natrix_natrix_persa,Semiaquatic
Hebius_venningi_2,Rhabdophis_auriculata,Semiaquatic
Hebius_venningi_2,Rhabdophis_chrysargos_1,Semiaquatic
Hebius_venningi_2,Rhabdophis_chrysargos_2,Semiaquatic
Hebius_venningi_2,Rhabdophis_chrysargos_3,Semiaquatic
Hebius_venningi_2,Rhabdophis_flaviceps,Semiaquatic
Hebius_venningi_2,Rhabdophis_himalayanus_1,Semiaquatic
Hebius_venningi_2,Rhabdophis_himalayanus_2,Semiaquatic
Hebius_venningi_2,Rhabdophis_leonardi,Semiaquatic
Hebius_venningi_2,Rhabdophis_rhodomelas,Semiaquatic
Hebius_venningi_2,Rhabdophis_subminiatus_1,Semiaquatic
Hebius_venningi_2,Rhabdophis_subminiatus_2,Semiaquatic
Hebius_venningi_2,Rhabdophis_swinhonis_1,Semiaquatic
Hebius_venningi_2,Thamnophis_atratus,Semiaquatic
Hebius_venningi_2,Thamnophis_bogerti,Semiaquatic
Hebius_venningi_2,Thamnophis_butleri,Semiaquatic
Hebius_venningi_2,Thamnophis_chrysocephalus,Semiaquatic
Hebius_venningi_2,Thamnophis_conanti,Semiaquatic
Hebius_venningi_2,Thamnophis_cyrtopsis,Semiaquatic
Hebius_venningi_2,Thamnophis_elegans,Semiaquatic
Hebius_venningi_2,Thamnophis_eques,Semiaquatic
Hebius_venningi_2,Thamnophis_fulvus,Semiaquatic
Hebius_venningi_2,Thamnophis_godmani,Semiaquatic
Hebius_venningi_2,Thamnophis_hammondii,Semiaquatic
Hebius_venningi_2,Thamnophis_lineri,Semiaquatic
Hebius_venningi_2,Thamnophis_marcianus,Semiaquatic
Hebius_venningi_2,Thamnophis_melanogaster,Semiaquatic
Hebius_venningi_2,Thamnophis_proximus,Semiaquatic
Hebius_venningi_2,Thamnophis_pulchrilatus,Semiaquatic
Hebius_venningi_2,Thamnophis_radix,Semiaquatic
Hebius_venningi_2,Thamnophis_sauritus,Semiaquatic
Hebius_venningi_2,Thamnophis_sirtalis,Semiaquatic
Hebius_venningi_2,Xenochrophis_bellula,Semiaquatic
Hebius_venningi_2,Xenochrophis_maculatus,Semiaquatic
Herpetoreas_pealii,Natriciteres_fuliginoides,Semiaquatic
Herpetoreas_pealii,Natriciteres_olivacea_1,Semiaquatic
Herpetoreas_pealii,Natriciteres_sylvatica_1,Semiaquatic
Herpetoreas_pealii,Natrix_astreptophora,Semiaquatic
Herpetoreas_pealii,Natrix_cetti,Semiaquatic
Herpetoreas_pealii,Natrix_maura_1,Semiaquatic
Herpetoreas_pealii,Natrix_natrix,Semiaquatic
Herpetoreas_pealii,Natrix_natrix_persa,Semiaquatic
Herpetoreas_pealii,Rhabdophis_auriculata,Semiaquatic
Herpetoreas_pealii,Rhabdophis_chrysargos_1,Semiaquatic
Herpetoreas_pealii,Rhabdophis_chrysargos_2,Semiaquatic
Herpetoreas_pealii,Rhabdophis_chrysargos_3,Semiaquatic
Herpetoreas_pealii,Rhabdophis_flaviceps,Semiaquatic
Herpetoreas_pealii,Rhabdophis_himalayanus_1,Semiaquatic
Herpetoreas_pealii,Rhabdophis_himalayanus_2,Semiaquatic
Herpetoreas_pealii,Rhabdophis_leonardi,Semiaquatic
Herpetoreas_pealii,Rhabdophis_rhodomelas,Semiaquatic
Herpetoreas_pealii,Rhabdophis_subminiatus_1,Semiaquatic
Herpetoreas_pealii,Rhabdophis_subminiatus_2,Semiaquatic
Herpetoreas_pealii,Rhabdophis_swinhonis_1,Semiaquatic
Herpetoreas_pealii,Thamnophis_atratus,Semiaquatic
Herpetoreas_pealii,Thamnophis_bogerti,Semiaquatic
Herpetoreas_pealii,Thamnophis_butleri,Semiaquatic
Herpetoreas_pealii,Thamnophis_chrysocephalus,Semiaquatic
Herpetoreas_pealii,Thamnophis_conanti,Semiaquatic
Herpetoreas_pealii,Thamnophis_cyrtopsis,Semiaquatic
Herpetoreas_pealii,Thamnophis_elegans,Semiaquatic
Herpetoreas_pealii,Thamnophis_eques,Semiaquatic
Herpetoreas_pealii,Thamnophis_fulvus,Semiaquatic
Herpetoreas_pealii,Thamnophis_godmani,Semiaquatic
Herpetoreas_pealii,Thamnophis_hammondii,Semiaquatic
Herpetoreas_pealii,Thamnophis_lineri,Semiaquatic
Herpetoreas_pealii,Thamnophis_marcianus,Semiaquatic
Herpetoreas_pealii,Thamnophis_melanogaster,Semiaquatic
Herpetoreas_pealii,Thamnophis_proximus,Semiaquatic
Herpetoreas_pealii,Thamnophis_pulchrilatus,Semiaquatic
Herpetoreas_pealii,Thamnophis_radix,Semiaquatic
Herpetoreas_pealii,Thamnophis_sauritus,Semiaquatic
Herpetoreas_pealii,Thamnophis_sirtalis,Semiaquatic
Herpetoreas_pealii,Xenochrophis_bellula,Semiaquatic
Herpetoreas_pealii,Xenochrophis_maculatus,Semiaquatic
Natriciteres_fuliginoides,Natrix_astreptophora,Semiaquatic
Natriciteres_fuliginoides,Natrix_cetti,Semiaquatic
Natriciteres_fuliginoides,Natrix_maura_1,Semiaquatic
Natriciteres_fuliginoides,Natrix_natrix,Semiaquatic
Natriciteres_fuliginoides,Natrix_natrix_persa,Semiaquatic
Natriciteres_fuliginoides,Rhabdophis_auriculata,Semiaquatic
Natriciteres_fuliginoides,Rhabdophis_chrysargos_1,Semiaquatic
Natriciteres_fuliginoides,Rhabdophis_chrysargos_2,Semiaquatic
Natriciteres_fuliginoides,Rhabdophis_chrysargos_3,Semiaquatic
Natriciteres_fuliginoides,Rhabdophis_flaviceps,Semiaquatic
Natriciteres_fuliginoides,Rhabdophis_himalayanus_1,Semiaquatic
Natriciteres_fuliginoides,Rhabdophis_himalayanus_2,Semiaquatic
Natriciteres_fuliginoides,Rhabdophis_leonardi,Semiaquatic
Natriciteres_fuliginoides,Rhabdophis_rhodomelas,Semiaquatic
Natriciteres_fuliginoides,Rhabdophis_subminiatus_1,Semiaquatic
Natriciteres_fuliginoides,Rhabdophis_subminiatus_2,Semiaquatic
Natriciteres_fuliginoides,Rhabdophis_swinhonis_1,Semiaquatic
Natriciteres_fuliginoides,Thamnophis_atratus,Semiaquatic
Natriciteres_fuliginoides,Thamnophis_bogerti,Semiaquatic
Natriciteres_fuliginoides,Thamnophis_butleri,Semiaquatic
Natriciteres_fuliginoides,Thamnophis_chrysocephalus,Semiaquatic
Natriciteres_fuliginoides,Thamnophis_conanti,Semiaquatic
Natriciteres_fuliginoides,Thamnophis_cyrtopsis,Semiaquatic
Natriciteres_fuliginoides,Thamnophis_elegans,Semiaquatic
Natriciteres_fuliginoides,Thamnophis_eques,Semiaquatic
Natriciteres_fuliginoides,Thamnophis_fulvus,Semiaquatic
Natriciteres_fuliginoides,Thamnophis_godmani,Semiaquatic
Natriciteres_fuliginoides,Thamnophis_hammondii,Semiaquatic
Natriciteres_fuliginoides,Thamnophis_lineri,Semiaquatic
Natriciteres_fuliginoides,Thamnophis_marcianus,Semiaquatic
Natriciteres_fuliginoides,Thamnophis_melanogaster,Semiaquatic
Natriciteres_fuliginoides,Thamnophis_proximus,Semiaquatic
Natriciteres_fuliginoides,Thamnophis_pulchrilatus,Semiaquatic
Natriciteres_fuliginoides,Thamnophis_radix,Semiaquatic
Natriciteres_fuliginoides,Thamnophis_sauritus,Semiaquatic
Natriciteres_fuliginoides,Thamnophis_sirtalis,Semiaquatic
Natriciteres_fuliginoides,Xenochrophis_bellula,Semiaquatic
Natriciteres_fuliginoides,Xenochrophis_maculatus,Semiaquatic
Natriciteres_olivacea_1,Natrix_astreptophora,Semiaquatic
Natriciteres_olivacea_1,Natrix_cetti,Semiaquatic
Natriciteres_olivacea_1,Natrix_maura_1,Semiaquatic
Natriciteres_olivacea_1,Natrix_natrix,Semiaquatic
Natriciteres_olivacea_1,Natrix_natrix_persa,Semiaquatic
Natriciteres_olivacea_1,Rhabdophis_auriculata,Semiaquatic
Natriciteres_olivacea_1,Rhabdophis_chrysargos_1,Semiaquatic
Natriciteres_olivacea_1,Rhabdophis_chrysargos_2,Semiaquatic
Natriciteres_olivacea_1,Rhabdophis_chrysargos_3,Semiaquatic
Natriciteres_olivacea_1,Rhabdophis_flaviceps,Semiaquatic
Natriciteres_olivacea_1,Rhabdophis_himalayanus_1,Semiaquatic
Natriciteres_olivacea_1,Rhabdophis_himalayanus_2,Semiaquatic
Natriciteres_olivacea_1,Rhabdophis_leonardi,Semiaquatic
Natriciteres_olivacea_1,Rhabdophis_rhodomelas,Semiaquatic
Natriciteres_olivacea_1,Rhabdophis_subminiatus_1,Semiaquatic
Natriciteres_olivacea_1,Rhabdophis_subminiatus_2,Semiaquatic
Natriciteres_olivacea_1,Rhabdophis_swinhonis_1,Semiaquatic
Natriciteres_olivacea_1,Thamnophis_atratus,Semiaquatic
Natriciteres_olivacea_1,Thamnophis_bogerti,Semiaquatic
Natriciteres_olivacea_1,Thamnophis_butleri,Semiaquatic
Natriciteres_olivacea_1,Thamnophis_chrysocephalus,Semiaquatic
Natriciteres_olivacea_1,Thamnophis_conanti,Semiaquatic
Natriciteres_olivacea_1,Thamnophis_cyrtopsis,Semiaquatic
Natriciteres_olivacea_1,Thamnophis_elegans,Semiaquatic
Natriciteres_olivacea_1,Thamnophis_eques,Semiaquatic
Natriciteres_olivacea_1,Thamnophis_fulvus,Semiaquatic
Natriciteres_olivacea_1,Thamnophis_godmani,Semiaquatic
Natriciteres_olivacea_1,Thamnophis_hammondii,Semiaquatic
Natriciteres_olivacea_1,Thamnophis_lineri,Semiaquatic
Natriciteres_olivacea_1,Thamnophis_marcianus,Semiaquatic
Natriciteres_olivacea_1,Thamnophis_melanogaster,Semiaquatic
Natriciteres_olivacea_1,Thamnophis_proximus,Semiaquatic
Natriciteres_olivacea_1,Thamnophis_pulchrilatus,Semiaquatic
Natriciteres_olivacea_1,Thamnophis_radix,Semiaquatic
Natriciteres_olivacea_1,Thamnophis_sauritus,Semiaquatic
Natriciteres_olivacea_1,Thamnophis_sirtalis,Semiaquatic
Natriciteres_olivacea_1,Xenochrophis_bellula,Semiaquatic
Natriciteres_olivacea_1,Xenochrophis_maculatus,Semiaquatic
Natriciteres_sylvatica_1,Natrix_astreptophora,Semiaquatic
Natriciteres_sylvatica_1,Natrix_cetti,Semiaquatic
Natriciteres_sylvatica_1,Natrix_maura_1,Semiaquatic
Natriciteres_sylvatica_1,Natrix_natrix,Semiaquatic
Natriciteres_sylvatica_1,Natrix_natrix_persa,Semiaquatic
Natriciteres_sylvatica_1,Rhabdophis_auriculata,Semiaquatic
Natriciteres_sylvatica_1,Rhabdophis_chrysargos_1,Semiaquatic
Natriciteres_sylvatica_1,Rhabdophis_chrysargos_2,Semiaquatic
Natriciteres_sylvatica_1,Rhabdophis_chrysargos_3,Semiaquatic
Natriciteres_sylvatica_1,Rhabdophis_flaviceps,Semiaquatic
Natriciteres_sylvatica_1,Rhabdophis_himalayanus_1,Semiaquatic
Natriciteres_sylvatica_1,Rhabdophis_himalayanus_2,Semiaquatic
Natriciteres_sylvatica_1,Rhabdophis_leonardi,Semiaquatic
Natriciteres_sylvatica_1,Rhabdophis_rhodomelas,Semiaquatic
Natriciteres_sylvatica_1,Rhabdophis_subminiatus_1,Semiaquatic
Natriciteres_sylvatica_1,Rhabdophis_subminiatus_2,Semiaquatic
Natriciteres_sylvatica_1,Rhabdophis_swinhonis_1,Semiaquatic
Natriciteres_sylvatica_1,Thamnophis_atratus,Semiaquatic
Natriciteres_sylvatica_1,Thamnophis_bogerti,Semiaquatic
Natriciteres_sylvatica_1,Thamnophis_butleri,Semiaquatic
Natriciteres_sylvatica_1,Thamnophis_chrysocephalus,Semiaquatic
Natriciteres_sylvatica_1,Thamnophis_conanti,Semiaquatic
Natriciteres_sylvatica_1,Thamnophis_cyrtopsis,Semiaquatic
Natriciteres_sylvatica_1,Thamnophis_elegans,Semiaquatic
Natriciteres_sylvatica_1,Thamnophis_eques,Semiaquatic
Natriciteres_sylvatica_1,Thamnophis_fulvus,Semiaquatic
Natriciteres_sylvatica_1,Thamnophis_godmani,Semiaquatic
Natriciteres_sylvatica_1,Thamnophis_hammondii,Semiaquatic
Natriciteres_sylvatica_1,Thamnophis_lineri,Semiaquatic
Natriciteres_sylvatica_1,Thamnophis_marcianus,Semiaquatic
Natriciteres_sylvatica_1,Thamnophis_melanogaster,Semiaquatic
Natriciteres_sylvatica_1,Thamnophis_proximus,Semiaquatic
Natriciteres_sylvatica_1,Thamnophis_pulchrilatus,Semiaquatic
Natriciteres_sylvatica_1,Thamnophis_radix,Semiaquatic
Natriciteres_sylvatica_1,Thamnophis_sauritus,Semiaquatic
Natriciteres_sylvatica_1,Thamnophis_sirtalis,Semiaquatic
Natriciteres_sylvatica_1,Xenochrophis_bellula,Semiaquatic
Natriciteres_sylvatica_1,Xenochrophis_maculatus,Semiaquatic
Natrix_astreptophora,Rhabdophis_auriculata,Semiaquatic
Natrix_astreptophora,Rhabdophis_chrysargos_1,Semiaquatic
Natrix_astreptophora,Rhabdophis_chrysargos_2,Semiaquatic
Natrix_astreptophora,Rhabdophis_chrysargos_3,Semiaquatic
Natrix_astreptophora,Rhabdophis_flaviceps,Semiaquatic
Natrix_astreptophora,Rhabdophis_himalayanus_1,Semiaquatic
Natrix_astreptophora,Rhabdophis_himalayanus_2,Semiaquatic
Natrix_astreptophora,Rhabdophis_leonardi,Semiaquatic
Natrix_astreptophora,Rhabdophis_rhodomelas,Semiaquatic
Natrix_astreptophora,Rhabdophis_subminiatus_1,Semiaquatic
Natrix_astreptophora,Rhabdophis_subminiatus_2,Semiaquatic
Natrix_astreptophora,Rhabdophis_swinhonis_1,Semiaquatic
Natrix_astreptophora,Thamnophis_atratus,Semiaquatic
Natrix_astreptophora,Thamnophis_bogerti,Semiaquatic
Natrix_astreptophora,Thamnophis_butleri,Semiaquatic
Natrix_astreptophora,Thamnophis_chrysocephalus,Semiaquatic
Natrix_astreptophora,Thamnophis_conanti,Semiaquatic
Natrix_astreptophora,Thamnophis_cyrtopsis,Semiaquatic
Natrix_astreptophora,Thamnophis_elegans,Semiaquatic
Natrix_astreptophora,Thamnophis_eques,Semiaquatic
Natrix_astreptophora,Thamnophis_fulvus,Semiaquatic
Natrix_astreptophora,Thamnophis_godmani,Semiaquatic
Natrix_astreptophora,Thamnophis_hammondii,Semiaquatic
Natrix_astreptophora,Thamnophis_lineri,Semiaquatic
Natrix_astreptophora,Thamnophis_marcianus,Semiaquatic
Natrix_astreptophora,Thamnophis_melanogaster,Semiaquatic
Natrix_astreptophora,Thamnophis_proximus,Semiaquatic
Natrix_astreptophora,Thamnophis_pulchrilatus,Semiaquatic
Natrix_astreptophora,Thamnophis_radix,Semiaquatic
Natrix_astreptophora,Thamnophis_sauritus,Semiaquatic
Natrix_astreptophora,Thamnophis_sirtalis,Semiaquatic
Natrix_astreptophora,Xenochrophis_bellula,Semiaquatic
Natrix_astreptophora,Xenochrophis_maculatus,Semiaquatic
Natrix_cetti,Rhabdophis_auriculata,Semiaquatic
Natrix_cetti,Rhabdophis_chrysargos_1,Semiaquatic
Natrix_cetti,Rhabdophis_chrysargos_2,Semiaquatic
Natrix_cetti,Rhabdophis_chrysargos_3,Semiaquatic
Natrix_cetti,Rhabdophis_flaviceps,Semiaquatic
Natrix_cetti,Rhabdophis_himalayanus_1,Semiaquatic
Natrix_cetti,Rhabdophis_himalayanus_2,Semiaquatic
Natrix_cetti,Rhabdophis_leonardi,Semiaquatic
Natrix_cetti,Rhabdophis_rhodomelas,Semiaquatic
Natrix_cetti,Rhabdophis_subminiatus_1,Semiaquatic
Natrix_cetti,Rhabdophis_subminiatus_2,Semiaquatic
Natrix_cetti,Rhabdophis_swinhonis_1,Semiaquatic
Natrix_cetti,Thamnophis_atratus,Semiaquatic
Natrix_cetti,Thamnophis_bogerti,Semiaquatic
Natrix_cetti,Thamnophis_butleri,Semiaquatic
Natrix_cetti,Thamnophis_chrysocephalus,Semiaquatic
Natrix_cetti,Thamnophis_conanti,Semiaquatic
Natrix_cetti,Thamnophis_cyrtopsis,Semiaquatic
Natrix_cetti,Thamnophis_elegans,Semiaquatic
Natrix_cetti,Thamnophis_eques,Semiaquatic
Natrix_cetti,Thamnophis_fulvus,Semiaquatic
Natrix_cetti,Thamnophis_godmani,Semiaquatic
Natrix_cetti,Thamnophis_hammondii,Semiaquatic
Natrix_cetti,Thamnophis_lineri,Semiaquatic
Natrix_cetti,Thamnophis_marcianus,Semiaquatic
Natrix_cetti,Thamnophis_melanogaster,Semiaquatic
Natrix_cetti,Thamnophis_proximus,Semiaquatic
Natrix_cetti,Thamnophis_pulchrilatus,Semiaquatic
Natrix_cetti,Thamnophis_radix,Semiaquatic
Natrix_cetti,Thamnophis_sauritus,Semiaquatic
Natrix_cetti,Thamnophis_sirtalis,Semiaquatic
Natrix_cetti,Xenochrophis_bellula,Semiaquatic
Natrix_cetti,Xenochrophis_maculatus,Semiaquatic
Natrix_maura_1,Rhabdophis_auriculata,Semiaquatic
Natrix_maura_1,Rhabdophis_chrysargos_1,Semiaquatic
Natrix_maura_1,Rhabdophis_chrysargos_2,Semiaquatic
Natrix_maura_1,Rhabdophis_chrysargos_3,Semiaquatic
Natrix_maura_1,Rhabdophis_flaviceps,Semiaquatic
Natrix_maura_1,Rhabdophis_himalayanus_1,Semiaquatic
Natrix_maura_1,Rhabdophis_himalayanus_2,Semiaquatic
Natrix_maura_1,Rhabdophis_leonardi,Semiaquatic
Natrix_maura_1,Rhabdophis_rhodomelas,Semiaquatic
Natrix_maura_1,Rhabdophis_subminiatus_1,Semiaquatic
Natrix_maura_1,Rhabdophis_subminiatus_2,Semiaquatic
Natrix_maura_1,Rhabdophis_swinhonis_1,Semiaquatic
Natrix_maura_1,Thamnophis_atratus,Semiaquatic
Natrix_maura_1,Thamnophis_bogerti,Semiaquatic
Natrix_maura_1,Thamnophis_butleri,Semiaquatic
Natrix_maura_1,Thamnophis_chrysocephalus,Semiaquatic
Natrix_maura_1,Thamnophis_conanti,Semiaquatic
Natrix_maura_1,Thamnophis_cyrtopsis,Semiaquatic
Natrix_maura_1,Thamnophis_elegans,Semiaquatic
Natrix_maura_1,Thamnophis_eques,Semiaquatic
Natrix_maura_1,Thamnophis_fulvus,Semiaquatic
Natrix_maura_1,Thamnophis_godmani,Semiaquatic
Natrix_maura_1,Thamnophis_hammondii,Semiaquatic
Natrix_maura_1,Thamnophis_lineri,Semiaquatic
Natrix_maura_1,Thamnophis_marcianus,Semiaquatic
Natrix_maura_1,Thamnophis_melanogaster,Semiaquatic
Natrix_maura_1,Thamnophis_proximus,Semiaquatic
Natrix_maura_1,Thamnophis_pulchrilatus,Semiaquatic
Natrix_maura_1,Thamnophis_radix,Semiaquatic
Natrix_maura_1,Thamnophis_sauritus,Semiaquatic
Natrix_maura_1,Thamnophis_sirtalis,Semiaquatic
Natrix_maura_1,Xenochrophis_bellula,Semiaquatic
Natrix_maura_1,Xenochrophis_maculatus,Semiaquatic
Natrix_natrix,Rhabdophis_auriculata,Semiaquatic
Natrix_natrix,Rhabdophis_chrysargos_1,Semiaquatic
Natrix_natrix,Rhabdophis_chrysargos_2,Semiaquatic
Natrix_natrix,Rhabdophis_chrysargos_3,Semiaquatic
Natrix_natrix,Rhabdophis_flaviceps,Semiaquatic
Natrix_natrix,Rhabdophis_himalayanus_1,Semiaquatic
Natrix_natrix,Rhabdophis_himalayanus_2,Semiaquatic
Natrix_natrix,Rhabdophis_leonardi,Semiaquatic
Natrix_natrix,Rhabdophis_rhodomelas,Semiaquatic
Natrix_natrix,Rhabdophis_subminiatus_1,Semiaquatic
Natrix_natrix,Rhabdophis_subminiatus_2,Semiaquatic
Natrix_natrix,Rhabdophis_swinhonis_1,Semiaquatic
Natrix_natrix,Thamnophis_atratus,Semiaquatic
Natrix_natrix,Thamnophis_bogerti,Semiaquatic
Natrix_natrix,Thamnophis_butleri,Semiaquatic
Natrix_natrix,Thamnophis_chrysocephalus,Semiaquatic
Natrix_natrix,Thamnophis_conanti,Semiaquatic
Natrix_natrix,Thamnophis_cyrtopsis,Semiaquatic
Natrix_natrix,Thamnophis_elegans,Semiaquatic
Natrix_natrix,Thamnophis_eques,Semiaquatic
Natrix_natrix,Thamnophis_fulvus,Semiaquatic
Natrix_natrix,Thamnophis_godmani,Semiaquatic
Natrix_natrix,Thamnophis_hammondii,Semiaquatic
Natrix_natrix,Thamnophis_lineri,Semiaquatic
Natrix_natrix,Thamnophis_marcianus,Semiaquatic
Natrix_natrix,Thamnophis_melanogaster,Semiaquatic
Natrix_natrix,Thamnophis_proximus,Semiaquatic
Natrix_natrix,Thamnophis_pulchrilatus,Semiaquatic
Natrix_natrix,Thamnophis_radix,Semiaquatic
Natrix_natrix,Thamnophis_sauritus,Semiaquatic
Natrix_natrix,Thamnophis_sirtalis,Semiaquatic
Natrix_natrix,Xenochrophis_bellula,Semiaquatic
Natrix_natrix,Xenochrophis_maculatus,Semiaquatic
Natrix_natrix_persa,Rhabdophis_auriculata,Semiaquatic
